full_path,size_bytes,extension
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Niwot_Ridge/AMF_USNR1_1999_GF_met.csv,6347317,csv
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/TXT/cdiac.ffe.ndp006.txt,2212,txt
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/XMLS/cdiac.otg.ndp066.xml,2634,xml
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/TXT/cdiac.cli.ndp070.txt,2582,txt
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/XMLS/cdiac.lue.ndp017.2006.xml,2125,xml
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/TXT/cdiac.cli.ndp039.txt,2484,txt
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/XMLS/cdiac.otg.ndp045.xml,2648,xml
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/TXT/cdiac.lue.db1015.txt,2213,txt
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Niwot_Ridge/AMF_USNR1_2001_GF_met.csv,6308743,csv
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/TXT/cdiac.ffe.ndp058.txt,2632,txt
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/XMLS/cdiac.ffe.db1013.xml,2441,xml
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/TXT/cdiac.otg.ndp075.txt,2656,txt
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/TXT/cdiac.cli.ndp019.txt,2586,txt
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/XMLS/cdiac.ffe.ndp058.2009.xml,2405,xml
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/XMLS/cdiac.otg.ndp064.xml,2309,xml
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/XMLS/cdiac.lue.ndp055.2007.xml,2259,xml
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Rainfed/AMF_USNe3_2009_GF_met.csv,3007609,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Rainfed/AMF_USNe3_2001_GF_met.csv,3092330,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Rainfed/AMF_USNe3_2006_GF_met.csv,3010466,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Rainfed/AMF_USNe3_2003_GF_met.csv,3012625,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Rainfed/AMF_USNe3_2007_GF_met.csv,3007494,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Rainfed/AMF_USNe3_2005_GF_met.csv,3011773,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Rainfed/AMF_USNe3_2002_GF_met.csv,3012264,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Rainfed/AMF_USNe3_2008_GF_met.csv,3022892,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Rainfed/AMF_USNe3_2004_GF_met.csv,3021817,csv
/cdiac/cdiac.ornl.gov/pub10/XML_Maggart/XMLS/cdiac.ffe.ndp058.xml,2632,xml
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mize/AMF_USSP2_2006_GF_met.csv,6386234,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Irrigated_Rotation/AMF_USNe2_2006_GF_met.csv,3010925,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Irrigated_Rotation/AMF_USNe2_2009_GF_met.csv,3005856,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Irrigated_Rotation/AMF_USNe2_2005_GF_met.csv,3013083,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Irrigated_Rotation/AMF_USNe2_2008_GF_met.csv,3020447,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Irrigated_Rotation/AMF_USNe2_2001_GF_met.csv,3089849,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Irrigated_Rotation/AMF_USNe2_2007_GF_met.csv,3010801,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Irrigated_Rotation/AMF_USNe2_2004_GF_met.csv,3023657,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Irrigated_Rotation/AMF_USNe2_2003_GF_met.csv,3012600,csv
/cdiac/cdiac.ornl.gov/pub11/AmeriFlux_GapFilled_Met_Data/Mead_Irrigated_Rotation/AMF_USNe2_2002_GF_met.csv,3012386,csv
/cdiac/cdiac.ornl.gov/pub12/russia_daily/Russia_stations/23933.txt,2302903,txt
/cdiac/cdiac.ornl.gov/pub/db1011/month/tapmm.co,630,co
/cdiac/cdiac.ornl.gov/pub12/russia_daily/Russia_stations/23884.txt,1451882,txt
/cdiac/cdiac.ornl.gov/pub/db1011/month/keymm.co,483,co
/cdiac/cdiac.ornl.gov/pub/db1009/results/fossilL.dat,22122,dat
