full_path,size_bytes,extension
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-08/d2411530.raw.Z,132406,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d3030030.raw.Z,36497,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d3030530.raw.Z,26966,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d3022330.raw.Z,35739,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d472000.raw.Z,118449,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d471200.raw.Z,150433,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d471500.raw.Z,142258,Z
/cdiac/cdiac.ornl.gov/pub8old/CdiacBundles/33GC/33GC20070829_bundle.zip,135851,zip
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d471430.raw.Z,152812,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d471600.raw.Z,128543,Z
/cdiac/cdiac.ornl.gov/pub8old/CdiacBundles/33GC/33GC20070928_bundle.zip,147046,zip
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d271100.raw.Z,112783,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d471730.raw.Z,113769,Z
/cdiac/cdiac.ornl.gov/pub8old/CdiacBundles/26NA/26NA20141118_bundle.zip,52912,zip
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_199801_200812/OCT08i.Z,1541803,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-09/d2631600.raw.Z,124413,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-08/d99_205.nrt.Z,4075,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3280030.raw.Z,107305,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-08/d2430500.raw.Z,120383,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_199801_200812/NOV03i.Z,1617547,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d431700.raw.Z,133905,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_195112_199712/DEC80O.Z,4011029,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d231500.raw.Z,135557,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d231030.raw.Z,151076,Z
/cdiac/cdiac.ornl.gov/pub8old/CdiacBundles/33GG/33GG20100915_bundle.zip,264337,zip
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d272200.raw.Z,115723,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d472100.raw.Z,117505,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3320100.raw.Z,120381,Z
/cdiac/cdiac.ornl.gov/pub8old/CdiacBundles/26NA/26NA20140707_bundle.zip,78715,zip
/cdiac/cdiac.ornl.gov/pub8old/CdiacBundles/33GG/33GG20110822_bundle.zip,205736,zip
/cdiac/cdiac.ornl.gov/pub8old/CdiacBundles/33GG/33GG20130704_bundle.zip,161204,zip
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_195112_199712/JUN90O.Z,3772005,Z
/cdiac/cdiac.ornl.gov/pub8old/CdiacBundles/33GG/33GG20110712_bundle.zip,400218,zip
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3320400.raw.Z,100455,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3272230.raw.Z,91207,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d431500.raw.Z,152386,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d231330.raw.Z,152856,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3272330.raw.Z,98069,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d231900.raw.Z,99669,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d3041230.raw.Z,141886,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_199801_200812/OCT07i.Z,1692715,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-09/d2640600.raw.Z,76519,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-09/d2640530.raw.Z,73351,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d432100.raw.Z,118233,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d420500.raw.Z,113461,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-08/d2411830.raw.Z,101421,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_199801_200812/FEB00i.Z,1687321,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3261430.raw.Z,108641,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_195112_199712/AUG64O.Z,3230285,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d3030300.raw.Z,30480,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_195112_199712/AUG70O.Z,3727447,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d220600.raw.Z,34061,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3262100.raw.Z,93057,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-09/d2621530.raw.Z,131586,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-09/d2622030.raw.Z,89473,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d3030330.raw.Z,37391,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d3030430.raw.Z,35403,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d221130.raw.Z,126809,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_195112_199712/AUG61O.Z,2240631,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-08/d2420830.raw.Z,111399,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-08/d2420530.raw.Z,81163,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-09/d2621600.raw.Z,96143,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d222030.raw.Z,106257,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3262130.raw.Z,82437,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d99_280.flx.Z,1596,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3280500.raw.Z,92759,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_195112_199712/DEC87O.Z,4019891,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-02/d431730.raw.Z,130109,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_195112_199712/DEC89O.Z,2964659,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_195112_199712/DEC91O.Z,2717899,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d3041730.raw.Z,111725,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d99_279.flx.Z,2645,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-10/d3041930.raw.Z,84429,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-09/d2640900.raw.Z,113043,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_195112_199712/JUN94O.Z,2748819,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d272000.raw.Z,105023,Z
/cdiac/cdiac.ornl.gov/pub2/ndp026c/ship_195112_199712/JUN86O.Z,4482309,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-09/d2671600.raw.Z,115171,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3320930.raw.Z,141580,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-11/d3320830.raw.Z,135974,Z
/cdiac/cdiac.ornl.gov/pub8old/CdiacBundles/33GG/33GG20130716_bundle.zip,246359,zip
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d271830.raw.Z,99327,Z
/cdiac/cdiac.ornl.gov/pub8old/CdiacBundles/33HH/33HH20140506_bundle.zip,251967,zip
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-09/d2671830.raw.Z,116957,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d90300.raw.Z,110085,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/2000-01/d90430.raw.Z,76177,Z
