full_path,size_bytes,extension
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-03/d700900.raw.Z,156998,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-05/d1280130.raw.Z,118601,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-04/d1120200.raw.Z,108075,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-01/d252230.raw.Z,143462,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-12/d3531530.raw.Z,106269,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-04/d1111630.raw.Z,136631,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-04/d1111730.raw.Z,124061,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-02/d431530.raw.Z,146518,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-02/d440500.raw.Z,131578,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-12/d3531830.raw.Z,95799,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-04/d1111137.raw.Z,116999,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-04/d1111400.raw.Z,149720,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-12/d3531900.raw.Z,94343,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-05/d1281500.raw.Z,106679,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-05/d1400900.raw.Z,113087,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-07/d1861830.raw.Z,67345,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-07/d1862330.raw.Z,79905,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-12/d3641630.raw.Z,24974,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-12/d3642000.raw.Z,27630,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-12/d3642030.raw.Z,29850,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-05/d1401330.raw.Z,93555,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-02/d551800.raw.Z,113913,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-06/d1612230.raw.Z,98387,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-02/d551330.raw.Z,140986,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-01/d280500.raw.Z,132093,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-01/d280830.raw.Z,151974,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1999-03/d730600.raw.Z,86321,Z
