full_path,size_bytes,extension
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b921600.err.Z,110,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2100730.raw.Z,133026,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1391130.raw.Z,118411,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a3511430.raw.Z,155811,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2171800.raw.Z,58557,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a0480230.raw.Z,83785,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a0480400.raw.Z,87879,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2561900.raw.Z,47715,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a0480630.raw.Z,95771,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1071830.raw.Z,95351,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1352000.raw.Z,104615,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2172030.raw.Z,36007,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a0480500.raw.Z,86803,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1071430.raw.Z,150397,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2332130.raw.Z,11208,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b981030.raw.Z,165211,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-10/d2820630.raw.Z,126451,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b981300.raw.Z,160044,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2651030.raw.Z,63869,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2340000.raw.Z,70861,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a8561000.raw.Z,160213,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b981400.raw.Z,2176,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-11/d3151730.raw.Z,103003,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a8561530.raw.Z,133161,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a0481100.raw.Z,158416,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2562230.raw.Z,51026,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2191530.raw.Z,48157,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a0482200.raw.Z,112645,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2062330.raw.Z,40860,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2070000.raw.Z,40487,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2071030.raw.Z,146414,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a0481330.raw.Z,162153,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2071530.raw.Z,100903,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1360530.raw.Z,121719,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2191330.raw.Z,52322,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2201600.raw.Z,107899,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2070200.raw.Z,40239,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1370500.raw.Z,118767,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1072030.raw.Z,103449,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a1490330.raw.Z,104445,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a0481900.raw.Z,142041,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1072230.raw.Z,139433,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2571030.raw.Z,66631,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1080100.raw.Z,119027,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a%372000.raw.Z,104461,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05/b1380630.raw.Z,127375,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05/b1381330.raw.Z,126939,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1100830.raw.Z,145955,Z
/cdiac/cdiac.ornl.gov/pub/trends/co2_emis/zam.dat,8658,dat
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1101230.raw.Z,155366,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-03/ad682230.raw.Z,111175,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1021300.raw.Z,174984,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1101630.raw.Z,135623,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1021000.raw.Z,168870,Z
/cdiac/cdiac.ornl.gov/pub/trends/co2_emis/zan.dat,4810,dat
/cdiac/cdiac.ornl.gov/pub/trends/co2_emis/yug.dat,16706,dat
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1101300.raw.Z,150908,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2001430.raw.Z,128787,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05/b1380800.raw.Z,112321,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-03/ae690500.raw.Z,115335,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-03/ad682000.raw.Z,114335,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1021430.raw.Z,174197,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1021600.raw.Z,153201,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1021730.raw.Z,147065,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2210600.raw.Z,111491,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1081430.raw.Z,135367,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1371400.raw.Z,873,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1371100.raw.Z,151271,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1081500.raw.Z,133523,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2572230.raw.Z,51493,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a1491330.raw.Z,162285,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2580100.raw.Z,33602,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2072030.raw.Z,36328,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-10/b2801130.nrt.Z,255,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-10/d2820130.raw.Z,137435,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b981500.raw.Z,140943,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b981430.nrt.Z,6419,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2651330.raw.Z,66431,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a8561100.raw.Z,161720,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2651300.raw.Z,68481,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-11/d3151530.err.Z,2287,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2650930.raw.Z,63685,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-10/d2820030.raw.Z,125459,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2340700.raw.Z,85911,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2070530.raw.Z,105761,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2070700.raw.Z,130581,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a0481930.raw.Z,124725,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2071800.raw.Z,140003,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2201900.raw.Z,95779,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a1490200.raw.Z,117147,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2071000.raw.Z,144871,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1361230.raw.Z,140567,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1361500.raw.Z,138108,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2210330.raw.Z,112499,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-02/a0482230.raw.Z,94087,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2572200.raw.Z,53330,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1081200.raw.Z,141364,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2572000.raw.Z,46348,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1080630.raw.Z,108275,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2210230.raw.Z,100129,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2071500.raw.Z,108231,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1370630.raw.Z,132179,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2210400.raw.Z,97555,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2211500.raw.Z,127675,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-04/b1081630.raw.Z,118657,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2071700.raw.Z,98923,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1362300.raw.Z,119611,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-05-04/b1362330.raw.Z,112125,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2210430.raw.Z,115395,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-08/b2211530.raw.Z,132059,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-09/c2580430.raw.Z,48716,Z
/cdiac/cdiac.ornl.gov/pub4/LaSelva/1998-07/b2071900.raw.Z,44141,Z
