full_path,size_bytes,extension
/cdiac/cdiac.ornl.gov/pub/images/ce/monthly/081882.gif,31633,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/071858.gif,29256,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/061980.gif,78281,gif
/cdiac/cdiac.ornl.gov/pub8old/oceans/2nd_QC_Tool/example/example.m,2263,m
/cdiac/cdiac.ornl.gov/pub8old/oceans/2nd_QC_Tool/example/example.m~,2,m~
/cdiac/cdiac.ornl.gov/pub8old/oceans/2nd_QC_Tool/example/318M20100105.mat,232467,mat
/cdiac/cdiac.ornl.gov/pub/images/loci/monthly/071988.gif,43051,gif
/cdiac/cdiac.ornl.gov/pub8old/oceans/2nd_QC_Tool_V2/2QC_matlab_toolbox_150729/README_2QC_TOOLBOX.txt,6011,txt
/cdiac/cdiac.ornl.gov/pub/images/ce/monthly/081899.gif,48014,gif
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/JR177_2007/74JC20071231.exc.csv,50898,csv
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/121943.gif,54972,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/121919.gif,54270,gif
/cdiac/cdiac.ornl.gov/pub8old/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/Fig5.png,253239,png
/cdiac/cdiac.ornl.gov/pub8old/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/._Fig10.png,4096,png
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/75N_2013/README.txt,2376,txt
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/75N_2013/._75N_58GS20130717_CruiseReport.pdf,4096,pdf
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/75N_2013/._75N_58GS20130717_revised.exc_hy1.csv,4096,csv
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/75N_2013/75N_58GS20130717_CruiseReport.pdf,1658720,pdf
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/75N_2013/._README.txt,4096,txt
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/75N_2013/75N_58GS20130717_revised.exc_hy1.csv,73816,csv
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/ANT_XXIII_7/README,503,
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/ANT_XXIII_7/readme_ant23_7_all_tracer_ohuhn_IUP_bremen_germany.pdf,27777,pdf
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/ANT_XXIII_7/._06AQ20060825.exc.csv,4096,csv
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/ANT_XXIII_7/Lem2009a.pdf,29490446,pdf
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/ANT_XXIII_7/._README,4096,_README
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/ANT_XXIII_7/06AQ20060825.exc.csv,197492,csv
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/121958.gif,72776,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/121985.gif,87614,gif
/cdiac/cdiac.ornl.gov/pub8old/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/Fig2.png,181125,png
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/091875.gif,31975,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/091884.gif,34206,gif
/cdiac/cdiac.ornl.gov/pub/images/ce/monthly/101906.gif,45711,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/091858.gif,29237,gif
/cdiac/cdiac.ornl.gov/pub/images/ce/monthly/101928.gif,47125,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/091909.gif,53522,gif
/cdiac/cdiac.ornl.gov/pub/images/ce/monthly/101908.gif,48437,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/091885.gif,33067,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/091872.gif,32374,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/091876.gif,32071,gif
/cdiac/cdiac.ornl.gov/pub8old/oceans/CFC_ATM_Hist/CFC_ATM_Hist_2015/Fig11.png,252508,png
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/121959.gif,72728,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/121967.gif,72785,gif
/cdiac/cdiac.ornl.gov/pub/images/polar/monthly/121961.gif,75108,gif
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/A21_JC031/README,3478,
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/A21_JC031/740H20090203.exc.csv,289358,csv
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/A21_JC031/._2014_Schuster_et_al_ESSD-6-175-2014.pdf,4096,pdf
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/A21_JC031/._README,4096,_README
/cdiac/cdiac.ornl.gov/pub8old/oceans/CLIVAR/A21_JC031/._740H20090203.exc.csv,4096,csv
