full_path,size_bytes,extension
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/2000-01/d241800.raw.Z,109419,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1999-10/d3031930.raw.Z,34297,Z
/cdiac/cdiac.ornl.gov2/pub5/ndp026c/ship_195112_199712/FEB79O.Z,3676736,Z
/cdiac/cdiac.ornl.gov2/pub5/ndp026c/ship_195112_199712/JAN57O.Z,2128517,Z
/cdiac/cdiac.ornl.gov2/pub5/ndp026c/ship_195112_199712/FEB87O.Z,3873603,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/2000-01/d211900.raw.Z,116779,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1999-09/d2611830.raw.Z,59303,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1999-08/d2421430.raw.Z,153683,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/2000-01/d212100.raw.Z,114117,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1999-11/d3271230.raw.Z,110329,Z
/cdiac/cdiac.ornl.gov2/pub5/ndp026c/ship_195112_199712/APR75O.Z,3544000,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/2000-01/d212000.raw.Z,119359,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1999-11/d3271400.raw.Z,131483,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1999-11/d3271930.raw.Z,99699,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1999-08/d2422030.raw.Z,104999,Z
/cdiac/cdiac.ornl.gov2/pub5/ndp026c/ship_195112_199712/JUL55O.Z,1871667,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1999-09/d2661030.raw.Z,105619,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1999-11/d3320300.raw.Z,108715,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/2000-02/d450800.raw.Z,141404,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1999-11/d3320600.raw.Z,87759,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/2000-01/d252100.raw.Z,39821,Z
