full_path,size_bytes,extension
/cdiac/cdiac.ornl.gov/pub/images/loci/annual/051875.gif,24571,gif
/cdiac/cdiac.ornl.gov/pub/images/ce/annual/051888.gif,41672,gif
/cdiac/cdiac.ornl.gov/pub/images/ce/annual/051890.gif,41894,gif
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmin_by_doy/NM_3265tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctx/OH_5315htxctx.txt,18722,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_by_doy/OH_1072tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/CA_9122htx.txt,12116,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_by_doy/OH_8830tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_serial/NY_4555tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmin_serial/NV_9171tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmin_serial/NM_7867tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmin_by_doy/NY_1966tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_by_doy/PA_8905tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/tmin_by_doy/NH_4399tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/IN_3527ctn.txt,11206,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/tmax_by_doy/NE_2205tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/wtnctn/MI_1675wtnctn.txt,18759,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/wtnctn/KS_8495wtnctn.txt,18722,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/wtnctn/LA_1411wtnctn.txt,20276,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/tmax_by_doy/MT_5761tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/tmax_by_doy/NC_5771tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/IN_0676htx.txt,11596,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/wtnctn/MN_6360wtnctn.txt,17612,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_serial/NC_4938tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmin_by_doy/MS_5987tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_by_doy/NC_2635tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/AZ_9287wtn.txt,11726,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmin_serial/MT_1552tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_serial/NC_2635tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/CA_2239wtn.txt,12454,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_serial/MT_6157tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/CA_2294wtn.txt,12038,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/wtnctn/NC_3017wtnctn.txt,19055,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmin_serial/NY_3773tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmin_serial/NY_4555tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_serial/OH_8822tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/CO_0848htx.txt,11778,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_serial/NY_6774tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmin_by_doy/NY_4102tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/CO_1294ctn.txt,10790,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmax_by_doy/OH_8534tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctx/OH_8313htxctx.txt,18241,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/tmin_by_doy/OH_1541tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/ME_2765ctx.txt,11518,txt
/cdiac/cdiac.ornl.gov/pub/images/loci/annual/051876.gif,24703,gif
/cdiac/cdiac.ornl.gov/pub/images/ce/annual/051899.gif,59503,gif
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/MI_0032htx.txt,11492,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/MI_0032ctx.txt,11232,txt
/cdiac/cdiac.ornl.gov/pub/images/loci/annual/051877.gif,24772,gif
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/htxctxwtnctn/MT_2689ctn.txt,10946,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/MI_0779ctn.txt,11570,txt
/cdiac/cdiac.ornl.gov/pub/images/ce/annual/051903.gif,61374,gif
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/htxctxwtnctn/MT_1044ctx.txt,10296,txt
/cdiac/cdiac.ornl.gov/pub/images/ce/annual/051910.gif,62195,gif
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/htxctxwtnctn/MT_2689wtn.txt,11102,txt
/cdiac/cdiac.ornl.gov/pub/images/loci/annual/051891.gif,25754,gif
/cdiac/cdiac.ornl.gov/pub/images/ce/annual/051909.gif,62805,gif
/cdiac/cdiac.ornl.gov/pub/db1020/data/individual-sites/cba_02_199404.dat,1410,dat
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/MI_0146wtn.txt,11622,txt
/cdiac/cdiac.ornl.gov/pub/images/loci/annual/051888.gif,25717,gif
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta424/htxctxwtnctn/MI_4104htx.txt,11440,txt
/cdiac/cdiac.ornl.gov/pub/db1020/data/individual-sites/bal_02_199404.dat,1659,dat
/cdiac/cdiac.ornl.gov/pub/images/ce/seasonal/011863.gif,37125,gif
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/tmin_by_doy/NE_2820tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/tmin_by_doy/NE_3735tmin.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/tmax_serial/OH_8830tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/wtnctn/MN_5400wtnctn.txt,17834,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/tmax_serial/OH_6781tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/htxctxwtnctn/IN_1747htx.txt,11258,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/tmax_by_doy/NE_6135tmax.txt,985500,txt
/cdiac/cdiac.ornl.gov/pub12/us_recordtemps/sta200/htxctxwtnctn/IN_0676ctn.txt,10790,txt
