full_path,size_bytes,extension
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-10/c2740330.raw.Z,47298,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-10/c2740530.raw.Z,56555,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a501330.err.Z,114,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-11/d3050930.raw.Z,139727,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-04/b941100.raw.Z,132189,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-09/c2610000.raw.Z,37552,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-08/b2342200.raw.Z,16150,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-10/d2821200.err.Z,1015,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-09/c2682300.raw.Z,54287,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-09/c2690300.raw.Z,46068,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-10/d2850000.raw.Z,146051,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-11/d3171200.raw.Z,153572,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b2120700.raw.Z,105657,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b2120730.raw.Z,116541,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-11/d3171300.raw.Z,148069,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b2120800.raw.Z,131713,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-10/d2842000.raw.Z,78789,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b2121030.raw.Z,127905,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-09/c2691130.raw.Z,64359,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-09/c2690830.raw.Z,55200,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b2121300.raw.Z,130030,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-09/c2691030.raw.Z,59767,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-10/d2841330.dat.Z,4613,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-08/b2350730.raw.Z,98485,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-11/d3171900.raw.Z,143035,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-08/b2350200.raw.Z,68041,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-05-04/b1332300.raw.Z,116287,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-06/b1791430.raw.Z,129653,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-08/b2150630.raw.Z,118009,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a0482000.raw.Z,122711,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-06/b1791300.raw.Z,141643,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-06/b1791230.raw.Z,136116,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b1991330.raw.Z,149978,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/OCT81O.Z,4340073,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b1991700.raw.Z,108291,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b1991630.raw.Z,108185,Z
/cdiac/cdiac.ornl.gov2/pub3/ndp026c/ship_195112_199712/SEP71O.Z,3328029,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-04/b1052100.raw.Z,161432,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-04/b1052300.raw.Z,162532,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/MAY85O.Z,4511049,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a)412130.raw.Z,100107,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-04/b1052200.raw.Z,162388,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a-450030.raw.Z,96175,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-04/b1052230.raw.Z,165313,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b1990200.raw.Z,105213,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/MAY92O.Z,2994327,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b2000530.raw.Z,105313,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-07/b1991400.raw.Z,134933,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/OCT94O.Z,2647850,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a0482330.raw.Z,104359,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-05-04/b1340700.raw.Z,134328,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/OCT97O.Z,2237249,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-05-04/b1341130.raw.Z,149121,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a1490100.raw.Z,101947,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-04/b1081500.raw.Z,133523,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/OCT93O.Z,2742057,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a-451030.raw.Z,173008,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-06/b1771900.raw.Z,101219,Z
/cdiac/cdiac.ornl.gov2/pub3/ndp026c/ship_195112_199712/SEP67O.Z,4512331,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a-450530.raw.Z,117199,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-06/b1780600.raw.Z,121483,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-05-04/b1241500.err.Z,101,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a-450430.raw.Z,116197,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-06/b1780300.raw.Z,125331,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/MAY96O.Z,2631463,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/NOV67O.Z,4619307,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a(402200.raw.Z,135709,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/MAR53O.Z,1798542,Z
/cdiac/cdiac.ornl.gov2/pub3/ndp026c/ship_195112_199712/NOV67O.Z,4619307,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/MAR56O.Z,1919357,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-05/b1410300.raw.Z,131313,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-02/a(400930.raw.Z,151223,Z
/cdiac/cdiac.ornl.gov2/pub3/ndp026c/ship_195112_199712/NOV73O.Z,3265433,Z
/cdiac/cdiac.ornl.gov2/pub4/ndp026c/ship_195112_199712/MAR67O.Z,4771241,Z
/cdiac/cdiac.ornl.gov2/pub5/LaSelva/1998-05-04/b1100930.raw.Z,154130,Z
