full_path,size_bytes,extension,label,file_uuid
/UMich/download/DeepBlueData_6108vb81z/11915579.txt,507886,txt,decompressed,ca078081_11915579.txt
/UMich/download/DeepBlueData_6108vb81z/11916061.txt,507934,txt,decompressed,feba47e1_11916061.txt
/UMich/download/DeepBlueData_6108vb81z/11916197.txt,507886,txt,decompressed,18adc289_11916197.txt
/UMich/download/DeepBlueData_6108vb81z/11916345.txt,507886,txt,decompressed,67de9e02_11916345.txt
/UMich/download/DeepBlueData_6108vb81z/11918443.txt,514807,txt,decompressed,bc449909_11918443.txt
/UMich/download/DeepBlueData_6108vb81z/13210984.txt,508014,txt,decompressed,f447d818_13210984.txt
/UMich/download/DeepBlueData_6108vb81z/13308809.txt,507939,txt,decompressed,cbafbc49_13308809.txt
/UMich/download/DeepBlueData_6108vb81z/13308839.txt,507911,txt,decompressed,b15163b9_13308839.txt
/UMich/download/DeepBlueData_6108vb81z/13309381.txt,545292,txt,decompressed,6ae074c3_13309381.txt
/UMich/download/DeepBlueData_6108vb81z/13309677.txt,508454,txt,decompressed,e8700980_13309677.txt
/UMich/download/DeepBlueData_6108vb81z/13309923.txt,508404,txt,decompressed,619bde6d_13309923.txt
/UMich/download/DeepBlueData_6108vb81z/13310005.txt,508068,txt,decompressed,fa88063a_13310005.txt
/UMich/download/DeepBlueData_6108vb81z/13310941.txt,514989,txt,decompressed,45fafc78_13310941.txt
/UMich/download/DeepBlueData_6108vb81z/13310959.txt,554269,txt,decompressed,f6478c09_13310959.txt
/UMich/download/DeepBlueData_6108vb81z/13311169.txt,507986,txt,decompressed,c9101299_13311169.txt
/UMich/download/DeepBlueData_6108vb81z/13311233.txt,507928,txt,decompressed,f75bb97d_13311233.txt
/UMich/download/DeepBlueData_6108vb81z/13311309.txt,507896,txt,decompressed,d015c949_13311309.txt
/UMich/download/DeepBlueData_6108vb81z/13311355.txt,507964,txt,decompressed,2cc2075e_13311355.txt
/UMich/download/DeepBlueData_6108vb81z/13311383.txt,554487,txt,decompressed,2c5b0693_13311383.txt
/UMich/download/DeepBlueData_6108vb81z/13311849.txt,508192,txt,decompressed,6bd18e19_13311849.txt
/UMich/download/DeepBlueData_6108vb81z/13311891.txt,507919,txt,decompressed,62bdcabc_13311891.txt
/UMich/download/DeepBlueData_6108vb81z/13311927.txt,508369,txt,decompressed,becfd88b_13311927.txt
/UMich/download/DeepBlueData_6108vb81z/13312105.txt,509217,txt,decompressed,8f092c59_13312105.txt
/UMich/download/DeepBlueData_6108vb81z/13336882.txt,545695,txt,decompressed,816e292f_13336882.txt
/UMich/download/DeepBlueData_6108vb81z/13358696.txt,507906,txt,decompressed,1e32d506_13358696.txt
/UMich/download/DeepBlueData_6108vb81z/13358770.txt,507946,txt,decompressed,469f3c8a_13358770.txt
/UMich/download/DeepBlueData_6108vb81z/13358850.txt,507906,txt,decompressed,52e74667_13358850.txt
/UMich/download/DeepBlueData_6108vb81z/13372417.txt,507886,txt,decompressed,c989432f_13372417.txt
/UMich/download/DeepBlueData_6108vb81z/13376223.txt,512491,txt,decompressed,24490263_13376223.txt
/UMich/download/DeepBlueData_6108vb81z/13376637.txt,527525,txt,decompressed,2866fc69_13376637.txt
/UMich/download/DeepBlueData_6108vb81z/13377003.txt,508214,txt,decompressed,80c57188_13377003.txt
/UMich/download/DeepBlueData_6108vb81z/13377139.txt,546523,txt,decompressed,0f7b6707_13377139.txt
/UMich/download/DeepBlueData_6108vb81z/13378207.txt,507953,txt,decompressed,c01fe2d7_13378207.txt
/UMich/download/DeepBlueData_6108vb81z/14619790.txt,507886,txt,decompressed,229090d9_14619790.txt
/UMich/download/DeepBlueData_6108vb81z/14619856.txt,507954,txt,decompressed,f7c5268a_14619856.txt
/UMich/download/DeepBlueData_6108vb81z/14620092.txt,507900,txt,decompressed,85095d1b_14620092.txt
/UMich/download/DeepBlueData_6108vb81z/14620378.txt,507886,txt,decompressed,d020fbe8_14620378.txt
/UMich/download/DeepBlueData_6108vb81z/14620488.txt,534338,txt,decompressed,35de333e_14620488.txt
/UMich/download/DeepBlueData_6108vb81z/14620538.txt,538956,txt,decompressed,e25a0801_14620538.txt
/UMich/download/DeepBlueData_6108vb81z/14622598.txt,549628,txt,decompressed,35de6b04_14622598.txt
/UMich/download/DeepBlueData_6108vb81z/14795879.txt,507886,txt,decompressed,d75d096f_14795879.txt
/UMich/download/DeepBlueData_6108vb81z/14797361.txt,508042,txt,decompressed,8c3fae9f_14797361.txt
/UMich/download/DeepBlueData_6108vb81z/14803989.txt,508133,txt,decompressed,2551d6cb_14803989.txt
/UMich/download/DeepBlueData_6108vb81z/14804137.txt,507888,txt,decompressed,5c2832c5_14804137.txt
/UMich/download/DeepBlueData_6108vb81z/14806673.txt,507886,txt,decompressed,ef0f8cc0_14806673.txt
/UMich/download/DeepBlueData_6108vb81z/14806685.txt,507886,txt,decompressed,e1d7ebd9_14806685.txt
/UMich/download/DeepBlueData_6108vb81z/14806687.txt,507897,txt,decompressed,f44b98bf_14806687.txt
/UMich/download/DeepBlueData_6108vb81z/17208044.txt,515190,txt,decompressed,ce63fb6d_17208044.txt
/UMich/download/DeepBlueData_6108vb81z/17208720.txt,537911,txt,decompressed,7317d672_17208720.txt
/UMich/download/DeepBlueData_6108vb81z/17218520.txt,507889,txt,decompressed,18a9e8df_17218520.txt
/UMich/download/DeepBlueData_6108vb81z/17219006.txt,508117,txt,decompressed,d4ae9de2_17219006.txt
/UMich/download/DeepBlueData_6108vb81z/17225431.txt,508487,txt,decompressed,e842b046_17225431.txt
/UMich/download/DeepBlueData_6108vb81z/17226407.txt,508831,txt,decompressed,4981b41b_17226407.txt
/UMich/download/DeepBlueData_6108vb81z/17234610.txt,508460,txt,decompressed,054b7ad9_17234610.txt
/UMich/download/DeepBlueData_6108vb81z/17239422.txt,507962,txt,decompressed,9211c4f1_17239422.txt
/UMich/download/DeepBlueData_6108vb81z/17239828.txt,508340,txt,decompressed,393b6795_17239828.txt
/UMich/download/DeepBlueData_6108vb81z/17240074.txt,512195,txt,decompressed,c3a3af8a_17240074.txt
/UMich/download/DeepBlueData_6108vb81z/17538745.txt,549953,txt,decompressed,bdf5cffd_17538745.txt
/UMich/download/DeepBlueData_6108vb81z/17540059.txt,507918,txt,decompressed,b0dbde1a_17540059.txt
/UMich/download/DeepBlueData_6108vb81z/17540167.txt,507892,txt,decompressed,84ad8efd_17540167.txt
/UMich/download/DeepBlueData_6108vb81z/17540301.txt,507902,txt,decompressed,555e4834_17540301.txt
/UMich/download/DeepBlueData_6108vb81z/17541357.txt,507940,txt,decompressed,290a257f_17541357.txt
/UMich/download/DeepBlueData_6108vb81z/17541615.txt,507886,txt,decompressed,5179fb22_17541615.txt
/UMich/download/DeepBlueData_6108vb81z/17554901.txt,507915,txt,decompressed,664381bc_17554901.txt
/UMich/download/DeepBlueData_6108vb81z/17554937.txt,507886,txt,decompressed,7ee4616b_17554937.txt
/UMich/download/DeepBlueData_6108vb81z/17554945.txt,507956,txt,decompressed,5a58d591_17554945.txt
/UMich/download/DeepBlueData_6108vb81z/17554979.txt,508045,txt,decompressed,c6924064_17554979.txt
/UMich/download/DeepBlueData_6108vb81z/17555591.txt,508065,txt,decompressed,74efd1a1_17555591.txt
/UMich/download/DeepBlueData_6108vb81z/17555611.txt,508148,txt,decompressed,b5250e5c_17555611.txt
/UMich/download/DeepBlueData_6108vb81z/19164455.txt,508637,txt,decompressed,bb539f7b_19164455.txt
/UMich/download/DeepBlueData_6108vb81z/19165449.txt,508170,txt,decompressed,0c90fbaf_19165449.txt
/UMich/download/DeepBlueData_6108vb81z/19166535.txt,522918,txt,decompressed,52d6d953_19166535.txt
/UMich/download/DeepBlueData_6108vb81z/19166947.txt,534438,txt,decompressed,d604a7e3_19166947.txt
/UMich/download/DeepBlueData_6108vb81z/19167057.txt,534214,txt,decompressed,aae42452_19167057.txt
/UMich/download/DeepBlueData_6108vb81z/19207123.txt,508505,txt,decompressed,e130a507_19207123.txt
/UMich/download/DeepBlueData_6108vb81z/19207495.txt,509636,txt,decompressed,27aa80b3_19207495.txt
/UMich/download/DeepBlueData_6108vb81z/19209121.txt,533237,txt,decompressed,847b211c_19209121.txt
/UMich/download/DeepBlueData_6108vb81z/19209219.txt,507931,txt,decompressed,62ea9f0f_19209219.txt
/UMich/download/DeepBlueData_6108vb81z/19209273.txt,507934,txt,decompressed,27755df5_19209273.txt
/UMich/download/DeepBlueData_6108vb81z/19209499.txt,507942,txt,decompressed,687bda0f_19209499.txt
/UMich/download/DeepBlueData_6108vb81z/19209533.txt,507966,txt,decompressed,359397a3_19209533.txt
/UMich/download/DeepBlueData_6108vb81z/20161009.txt,20846711,txt,decompressed,2beac768_20161009.txt
/UMich/download/DeepBlueData_6108vb81z/20161010.txt,20843789,txt,decompressed,7a9d48dd_20161010.txt
/UMich/download/DeepBlueData_6108vb81z/20161011.txt,20842279,txt,decompressed,3ffdd333_20161011.txt
/UMich/download/DeepBlueData_6108vb81z/20161012.txt,20840842,txt,decompressed,0b36b1fe_20161012.txt
/UMich/download/DeepBlueData_6108vb81z/20161013.txt,20837398,txt,decompressed,f8ef93e4_20161013.txt
/UMich/download/DeepBlueData_6108vb81z/20161015.txt,20833369,txt,decompressed,355c7aa2_20161015.txt
/UMich/download/DeepBlueData_6108vb81z/20161016.txt,20832904,txt,decompressed,21b7369e_20161016.txt
/UMich/download/DeepBlueData_6108vb81z/20161017.txt,20832227,txt,decompressed,42237dab_20161017.txt
/UMich/download/DeepBlueData_6108vb81z/20161018.txt,20831216,txt,decompressed,24492601_20161018.txt
/UMich/download/DeepBlueData_6108vb81z/20161019.txt,20828938,txt,decompressed,701cb943_20161019.txt
/UMich/download/DeepBlueData_6108vb81z/20161020.txt,20827449,txt,decompressed,67ad6a42_20161020.txt
/UMich/download/DeepBlueData_6108vb81z/20161022.txt,20824810,txt,decompressed,1d5d0e71_20161022.txt
/UMich/download/DeepBlueData_6108vb81z/20161023.txt,20823635,txt,decompressed,8e6ad481_20161023.txt
/UMich/download/DeepBlueData_6108vb81z/20161024.txt,20823002,txt,decompressed,939a7616_20161024.txt
/UMich/download/DeepBlueData_6108vb81z/20161026.txt,20856089,txt,decompressed,720ed672_20161026.txt
/UMich/download/DeepBlueData_6108vb81z/20161027.txt,20851519,txt,decompressed,db226b81_20161027.txt
/UMich/download/DeepBlueData_6108vb81z/20161029.txt,20839306,txt,decompressed,3bb0668e_20161029.txt
/UMich/download/DeepBlueData_6108vb81z/20161030.txt,20833659,txt,decompressed,1dc9a0bb_20161030.txt
/UMich/download/DeepBlueData_6108vb81z/20161031.txt,20832638,txt,decompressed,9a42f021_20161031.txt
/UMich/download/DeepBlueData_6108vb81z/20161101.txt,20832124,txt,decompressed,ae93fb12_20161101.txt
/UMich/download/DeepBlueData_6108vb81z/20161102.txt,20842611,txt,decompressed,d3cd77de_20161102.txt
/UMich/download/DeepBlueData_6108vb81z/20161103.txt,20843091,txt,decompressed,794ff87f_20161103.txt
/UMich/download/DeepBlueData_6108vb81z/20161105.txt,20830340,txt,decompressed,0351811d_20161105.txt
/UMich/download/DeepBlueData_6108vb81z/20161106.txt,20827219,txt,decompressed,4266d607_20161106.txt
/UMich/download/DeepBlueData_6108vb81z/20161107.txt,20824912,txt,decompressed,55fb76ec_20161107.txt
/UMich/download/DeepBlueData_6108vb81z/20161108.txt,20823988,txt,decompressed,55f25a4b_20161108.txt
/UMich/download/DeepBlueData_6108vb81z/20161109.txt,20823122,txt,decompressed,6f603424_20161109.txt
/UMich/download/DeepBlueData_6108vb81z/20161110.txt,20822993,txt,decompressed,dffa512a_20161110.txt
/UMich/download/DeepBlueData_6108vb81z/20161112.txt,20822013,txt,decompressed,fc054b4e_20161112.txt
/UMich/download/DeepBlueData_6108vb81z/20161113.txt,20820515,txt,decompressed,3799619c_20161113.txt
/UMich/download/DeepBlueData_6108vb81z/20161114.txt,20818425,txt,decompressed,a6491815_20161114.txt
/UMich/download/DeepBlueData_6108vb81z/20161115.txt,20817270,txt,decompressed,8a4c8187_20161115.txt
/UMich/download/DeepBlueData_6108vb81z/20161116.txt,20816625,txt,decompressed,6fa7a07b_20161116.txt
/UMich/download/DeepBlueData_6108vb81z/20161117.txt,20816057,txt,decompressed,c26c9546_20161117.txt
/UMich/download/DeepBlueData_6108vb81z/20161119.txt,20813681,txt,decompressed,4cb45fcb_20161119.txt
/UMich/download/DeepBlueData_6108vb81z/20161120.txt,20811726,txt,decompressed,03ffab14_20161120.txt
/UMich/download/DeepBlueData_6108vb81z/20161121.txt,20809016,txt,decompressed,00aba40f_20161121.txt
/UMich/download/DeepBlueData_6108vb81z/20161122.txt,20808375,txt,decompressed,afa10f36_20161122.txt
/UMich/download/DeepBlueData_6108vb81z/20161123.txt,20811929,txt,decompressed,547ee771_20161123.txt
/UMich/download/DeepBlueData_6108vb81z/20161127.txt,20814710,txt,decompressed,0cab8553_20161127.txt
/UMich/download/DeepBlueData_6108vb81z/20161128.txt,20817978,txt,decompressed,709d1b29_20161128.txt
/UMich/download/DeepBlueData_6108vb81z/20161129.txt,20819977,txt,decompressed,77961587_20161129.txt
/UMich/download/DeepBlueData_6108vb81z/20161130.txt,20821349,txt,decompressed,75aceea3_20161130.txt
/UMich/download/DeepBlueData_6108vb81z/20161201.txt,20821771,txt,decompressed,21efad26_20161201.txt
/UMich/download/DeepBlueData_6108vb81z/20161202.txt,20820895,txt,decompressed,984a8308_20161202.txt
/UMich/download/DeepBlueData_6108vb81z/20161204.txt,20819947,txt,decompressed,2c0873b7_20161204.txt
/UMich/download/DeepBlueData_6108vb81z/20161205.txt,20819333,txt,decompressed,c78dad2c_20161205.txt
/UMich/download/DeepBlueData_6108vb81z/20161206.txt,20819689,txt,decompressed,0a33d75f_20161206.txt
/UMich/download/DeepBlueData_6108vb81z/20161207.txt,20819571,txt,decompressed,e0ba1066_20161207.txt
/UMich/download/DeepBlueData_6108vb81z/20161208.txt,20818530,txt,decompressed,5d9c81dd_20161208.txt
/UMich/download/DeepBlueData_6108vb81z/20161209.txt,20815718,txt,decompressed,063e1b4b_20161209.txt
/UMich/download/DeepBlueData_6108vb81z/20161210.txt,20814026,txt,decompressed,d63ac04b_20161210.txt
/UMich/download/DeepBlueData_6108vb81z/20161211.txt,20815780,txt,decompressed,ad8e4591_20161211.txt
/UMich/download/DeepBlueData_6108vb81z/20161212.txt,20818234,txt,decompressed,4c5671f0_20161212.txt
/UMich/download/DeepBlueData_6108vb81z/20161213.txt,20815129,txt,decompressed,16f7dc36_20161213.txt
/UMich/download/DeepBlueData_6108vb81z/20161215.txt,20811483,txt,decompressed,29fa25e8_20161215.txt
/UMich/download/DeepBlueData_6108vb81z/20161216.txt,20803500,txt,decompressed,86ef8125_20161216.txt
/UMich/download/DeepBlueData_6108vb81z/20161217.txt,20798288,txt,decompressed,3426e47f_20161217.txt
/UMich/download/DeepBlueData_6108vb81z/20161218.txt,20793802,txt,decompressed,e12993de_20161218.txt
/UMich/download/DeepBlueData_6108vb81z/20161219.txt,20790224,txt,decompressed,cdbdcc19_20161219.txt
/UMich/download/DeepBlueData_6108vb81z/20161220.txt,20788392,txt,decompressed,36d2a43e_20161220.txt
/UMich/download/DeepBlueData_6108vb81z/20161221.txt,20786371,txt,decompressed,66fa1e67_20161221.txt
/UMich/download/DeepBlueData_6108vb81z/20161222.txt,20784468,txt,decompressed,1cce00d2_20161222.txt
/UMich/download/DeepBlueData_6108vb81z/20161223.txt,20782599,txt,decompressed,63179177_20161223.txt
/UMich/download/DeepBlueData_6108vb81z/20161224.txt,20781057,txt,decompressed,efe56808_20161224.txt
/UMich/download/DeepBlueData_6108vb81z/20161225.txt,20779594,txt,decompressed,dbfeb3fe_20161225.txt
/UMich/download/DeepBlueData_6108vb81z/20161226.txt,20780548,txt,decompressed,02e5ee89_20161226.txt
/UMich/download/DeepBlueData_6108vb81z/20161227.txt,20780681,txt,decompressed,f0ef3f17_20161227.txt
/UMich/download/DeepBlueData_6108vb81z/20161228.txt,20781053,txt,decompressed,f9bd3ad9_20161228.txt
/UMich/download/DeepBlueData_6108vb81z/20161229.txt,20780994,txt,decompressed,2ba0cbe5_20161229.txt
/UMich/download/DeepBlueData_6108vb81z/20161230.txt,20780568,txt,decompressed,3ec0fe95_20161230.txt
/UMich/download/DeepBlueData_6108vb81z/20161231.txt,20780991,txt,decompressed,702cde84_20161231.txt
/UMich/download/DeepBlueData_6108vb81z/20170101.txt,20781610,txt,decompressed,5dbc3b9f_20170101.txt
/UMich/download/DeepBlueData_6108vb81z/20170102.txt,20781938,txt,decompressed,b6c151bd_20170102.txt
/UMich/download/DeepBlueData_6108vb81z/20170103.txt,20782062,txt,decompressed,15e0eca8_20170103.txt
/UMich/download/DeepBlueData_6108vb81z/20170104.txt,20782075,txt,decompressed,75dcb7f8_20170104.txt
/UMich/download/DeepBlueData_6108vb81z/20170105.txt,20782142,txt,decompressed,c567b975_20170105.txt
/UMich/download/DeepBlueData_6108vb81z/20170106.txt,20782961,txt,decompressed,55027208_20170106.txt
/UMich/download/DeepBlueData_6108vb81z/20170107.txt,20783158,txt,decompressed,e37e8382_20170107.txt
/UMich/download/DeepBlueData_6108vb81z/20170108.txt,20783249,txt,decompressed,11601ff4_20170108.txt
/UMich/download/DeepBlueData_6108vb81z/20170109.txt,20783623,txt,decompressed,18037e1e_20170109.txt
/UMich/download/DeepBlueData_6108vb81z/20170110.txt,20784206,txt,decompressed,f8a554a9_20170110.txt
/UMich/download/DeepBlueData_6108vb81z/20170111.txt,20785934,txt,decompressed,ba54df29_20170111.txt
/UMich/download/DeepBlueData_6108vb81z/20170112.txt,20786134,txt,decompressed,5b144a56_20170112.txt
/UMich/download/DeepBlueData_6108vb81z/20170113.txt,20785977,txt,decompressed,7230f268_20170113.txt
/UMich/download/DeepBlueData_6108vb81z/20170114.txt,20785692,txt,decompressed,b63a946a_20170114.txt
/UMich/download/DeepBlueData_6108vb81z/20170115.txt,20785426,txt,decompressed,a9810482_20170115.txt
/UMich/download/DeepBlueData_6108vb81z/20170116.txt,20785896,txt,decompressed,26402419_20170116.txt
/UMich/download/DeepBlueData_6108vb81z/20170117.txt,20789772,txt,decompressed,41290277_20170117.txt
/UMich/download/DeepBlueData_6108vb81z/20170118.txt,20792836,txt,decompressed,49abfc7d_20170118.txt
/UMich/download/DeepBlueData_6108vb81z/20170119.txt,20794476,txt,decompressed,227491df_20170119.txt
/UMich/download/DeepBlueData_6108vb81z/20170120.txt,20793558,txt,decompressed,1fa49580_20170120.txt
/UMich/download/DeepBlueData_6108vb81z/20170121.txt,20793697,txt,decompressed,ff525f2f_20170121.txt
/UMich/download/DeepBlueData_6108vb81z/20170122.txt,20793883,txt,decompressed,ee7f769b_20170122.txt
/UMich/download/DeepBlueData_6108vb81z/20170123.txt,20795349,txt,decompressed,51804e8b_20170123.txt
/UMich/download/DeepBlueData_6108vb81z/20170124.txt,20797544,txt,decompressed,114f9d82_20170124.txt
/UMich/download/DeepBlueData_6108vb81z/20170125.txt,20799886,txt,decompressed,6f768ef7_20170125.txt
/UMich/download/DeepBlueData_6108vb81z/20170126.txt,20802181,txt,decompressed,1d26b511_20170126.txt
/UMich/download/DeepBlueData_6108vb81z/20170127.txt,20805337,txt,decompressed,e69491b6_20170127.txt
/UMich/download/DeepBlueData_6108vb81z/20170128.txt,20808842,txt,decompressed,4f3e1658_20170128.txt
/UMich/download/DeepBlueData_6108vb81z/20170129.txt,20810501,txt,decompressed,07ec27fd_20170129.txt
/UMich/download/DeepBlueData_6108vb81z/20170130.txt,20811511,txt,decompressed,6a519a93_20170130.txt
/UMich/download/DeepBlueData_6108vb81z/20170131.txt,20811534,txt,decompressed,12f1635b_20170131.txt
/UMich/download/DeepBlueData_6108vb81z/20170201.txt,20810807,txt,decompressed,71753beb_20170201.txt
/UMich/download/DeepBlueData_6108vb81z/20170202.txt,20810980,txt,decompressed,88a75baa_20170202.txt
/UMich/download/DeepBlueData_6108vb81z/20170203.txt,20811777,txt,decompressed,7d9f699b_20170203.txt
/UMich/download/DeepBlueData_6108vb81z/20170204.txt,20812447,txt,decompressed,38bd870b_20170204.txt
/UMich/download/DeepBlueData_6108vb81z/20170205.txt,20812123,txt,decompressed,5916eb94_20170205.txt
/UMich/download/DeepBlueData_6108vb81z/20170206.txt,20812094,txt,decompressed,9e7cfdd8_20170206.txt
/UMich/download/DeepBlueData_6108vb81z/20170207.txt,20812993,txt,decompressed,92009f96_20170207.txt
/UMich/download/DeepBlueData_6108vb81z/20170208.txt,20813037,txt,decompressed,b20577fe_20170208.txt
/UMich/download/DeepBlueData_6108vb81z/20170209.txt,20813373,txt,decompressed,6005395d_20170209.txt
/UMich/download/DeepBlueData_6108vb81z/20170210.txt,20813078,txt,decompressed,9522be63_20170210.txt
/UMich/download/DeepBlueData_6108vb81z/20170211.txt,20812880,txt,decompressed,32b3a7b9_20170211.txt
/UMich/download/DeepBlueData_6108vb81z/20170212.txt,20813879,txt,decompressed,7fc506fd_20170212.txt
/UMich/download/DeepBlueData_6108vb81z/20170213.txt,20814893,txt,decompressed,0714171a_20170213.txt
/UMich/download/DeepBlueData_6108vb81z/20170214.txt,20815778,txt,decompressed,86a3878c_20170214.txt
/UMich/download/DeepBlueData_6108vb81z/20170215.txt,20817700,txt,decompressed,ac718a5a_20170215.txt
/UMich/download/DeepBlueData_6108vb81z/20170216.txt,20817873,txt,decompressed,95ff7c37_20170216.txt
/UMich/download/DeepBlueData_6108vb81z/20170217.txt,20817484,txt,decompressed,0a566220_20170217.txt
/UMich/download/DeepBlueData_6108vb81z/20170218.txt,20816685,txt,decompressed,3283dc57_20170218.txt
/UMich/download/DeepBlueData_6108vb81z/20170219.txt,20816118,txt,decompressed,fb3090f5_20170219.txt
/UMich/download/DeepBlueData_6108vb81z/20170220.txt,20816255,txt,decompressed,ff6ff458_20170220.txt
/UMich/download/DeepBlueData_6108vb81z/20170221.txt,20819143,txt,decompressed,2f9eca28_20170221.txt
/UMich/download/DeepBlueData_6108vb81z/20170222.txt,20820220,txt,decompressed,8eb4783b_20170222.txt
/UMich/download/DeepBlueData_6108vb81z/20170223.txt,20833604,txt,decompressed,a4e4c818_20170223.txt
/UMich/download/DeepBlueData_6108vb81z/20170224.txt,20843742,txt,decompressed,670b763e_20170224.txt
/UMich/download/DeepBlueData_6108vb81z/20170225.txt,20847100,txt,decompressed,994d9fc5_20170225.txt
/UMich/download/DeepBlueData_6108vb81z/20170226.txt,20847037,txt,decompressed,b8560762_20170226.txt
/UMich/download/DeepBlueData_6108vb81z/20170227.txt,20847815,txt,decompressed,7fe45817_20170227.txt
/UMich/download/DeepBlueData_6108vb81z/20170228.txt,20848824,txt,decompressed,fcf0d82b_20170228.txt
/UMich/download/DeepBlueData_6108vb81z/20170301.txt,20850088,txt,decompressed,dc3203bc_20170301.txt
/UMich/download/DeepBlueData_6108vb81z/20170302.txt,20848162,txt,decompressed,9d47cf1d_20170302.txt
/UMich/download/DeepBlueData_6108vb81z/20170303.txt,20846181,txt,decompressed,a05b3898_20170303.txt
/UMich/download/DeepBlueData_6108vb81z/20170305.txt,20841888,txt,decompressed,ca7fc284_20170305.txt
/UMich/download/DeepBlueData_6108vb81z/20170306.txt,20839780,txt,decompressed,baf91da2_20170306.txt
/UMich/download/DeepBlueData_6108vb81z/20170307.txt,20855203,txt,decompressed,7ada5acf_20170307.txt
/UMich/download/DeepBlueData_6108vb81z/20170308.txt,20854791,txt,decompressed,2ce4a1be_20170308.txt
/UMich/download/DeepBlueData_6108vb81z/20170309.txt,20849506,txt,decompressed,f5d8e58a_20170309.txt
/UMich/download/DeepBlueData_6108vb81z/20170311.txt,20839257,txt,decompressed,a6ed7bc8_20170311.txt
/UMich/download/DeepBlueData_6108vb81z/20170312.txt,20837219,txt,decompressed,e85b16c5_20170312.txt
/UMich/download/DeepBlueData_6108vb81z/20170313.txt,20835571,txt,decompressed,458941f5_20170313.txt
/UMich/download/DeepBlueData_6108vb81z/20170314.txt,20834318,txt,decompressed,09528d96_20170314.txt
/UMich/download/DeepBlueData_6108vb81z/20170315.txt,20833671,txt,decompressed,437e711d_20170315.txt
/UMich/download/DeepBlueData_6108vb81z/20170316.txt,20832989,txt,decompressed,09047acb_20170316.txt
/UMich/download/DeepBlueData_6108vb81z/20170317.txt,20832038,txt,decompressed,8eeea278_20170317.txt
/UMich/download/DeepBlueData_6108vb81z/20170318.txt,20831709,txt,decompressed,e008d5c7_20170318.txt
/UMich/download/DeepBlueData_6108vb81z/20170319.txt,20832071,txt,decompressed,3448544f_20170319.txt
/UMich/download/DeepBlueData_6108vb81z/20170320.txt,20832615,txt,decompressed,ac00dd4c_20170320.txt
/UMich/download/DeepBlueData_6108vb81z/20170321.txt,20831497,txt,decompressed,45ac0ed7_20170321.txt
/UMich/download/DeepBlueData_6108vb81z/20170322.txt,20831013,txt,decompressed,be718f10_20170322.txt
/UMich/download/DeepBlueData_6108vb81z/20170323.txt,20830129,txt,decompressed,c11fb070_20170323.txt
/UMich/download/DeepBlueData_6108vb81z/20170324.txt,20832327,txt,decompressed,5ec1a5af_20170324.txt
/UMich/download/DeepBlueData_6108vb81z/20170325.txt,20833702,txt,decompressed,2d2d14ab_20170325.txt
/UMich/download/DeepBlueData_6108vb81z/20170326.txt,20836092,txt,decompressed,31839737_20170326.txt
/UMich/download/DeepBlueData_6108vb81z/20170327.txt,20838617,txt,decompressed,33ef1517_20170327.txt
/UMich/download/DeepBlueData_6108vb81z/20170328.txt,20839106,txt,decompressed,da2d0e3a_20170328.txt
/UMich/download/DeepBlueData_6108vb81z/20170329.txt,20840136,txt,decompressed,325f5af1_20170329.txt
/UMich/download/DeepBlueData_6108vb81z/20170330.txt,20851874,txt,decompressed,6a99053e_20170330.txt
/UMich/download/DeepBlueData_6108vb81z/20170331.txt,20861033,txt,decompressed,c0cb82a8_20170331.txt
/UMich/download/DeepBlueData_6108vb81z/20170402.txt,20861094,txt,decompressed,603543ce_20170402.txt
/UMich/download/DeepBlueData_6108vb81z/20170403.txt,20857155,txt,decompressed,90f3faba_20170403.txt
/UMich/download/DeepBlueData_6108vb81z/20170404.txt,20861376,txt,decompressed,56093b30_20170404.txt
/UMich/download/DeepBlueData_6108vb81z/20170405.txt,20866719,txt,decompressed,08af013f_20170405.txt
/UMich/download/DeepBlueData_6108vb81z/20170406.txt,20877287,txt,decompressed,9848447d_20170406.txt
/UMich/download/DeepBlueData_6108vb81z/20170407.txt,20874568,txt,decompressed,82ea06ed_20170407.txt
/UMich/download/DeepBlueData_6108vb81z/20170408.txt,20869315,txt,decompressed,1e217597_20170408.txt
/UMich/download/DeepBlueData_6108vb81z/20170409.txt,20864704,txt,decompressed,f7abde11_20170409.txt
/UMich/download/DeepBlueData_6108vb81z/20170410.txt,20860824,txt,decompressed,fe4d583f_20170410.txt
/UMich/download/DeepBlueData_6108vb81z/20170411.txt,20858416,txt,decompressed,25890b3b_20170411.txt
/UMich/download/DeepBlueData_6108vb81z/20170412.txt,20854949,txt,decompressed,ca6c8c6f_20170412.txt
/UMich/download/DeepBlueData_6108vb81z/20170413.txt,20851663,txt,decompressed,613a2f86_20170413.txt
/UMich/download/DeepBlueData_6108vb81z/20170414.txt,20849719,txt,decompressed,17386a99_20170414.txt
/UMich/download/DeepBlueData_6108vb81z/20170416.txt,20905185,txt,decompressed,375f9891_20170416.txt
/UMich/download/DeepBlueData_6108vb81z/20170417.txt,20880328,txt,decompressed,369eb018_20170417.txt
/UMich/download/DeepBlueData_6108vb81z/20170418.txt,20868925,txt,decompressed,171a9597_20170418.txt
/UMich/download/DeepBlueData_6108vb81z/20170419.txt,20867364,txt,decompressed,879ee8a3_20170419.txt
