file_name,compressed_size,decompressed_size,estimated_value,compression_type,decompression_time,estimation_time
9849490c_Australia_current_30arcsec_generic_set3.zip,61436823,1048809568,1048809568,8,3.679145336151123,0.00021219253540039062
a4586d3e_elev_Eurasia_current_5arcmin_generic.zip,4293480,19641372,19641372,8,0.10272097587585449,0.0001354217529296875
c7b10662_SAmerica_current_2.5arcmin_geotiff.zip,35555561,40370104,40370104,8,0.27408337593078613,0.0001957416534423828
eb764c19_Australia_lgm_miroc_esm_2.5arcmin_geotiff.zip,35396374,40048682,40048682,8,0.27309393882751465,0.00019884109497070312
d7f28db6_Africa_lgm_mpi_esm_p_10arcmin_geotiff.zip,4507059,4658225,4658225,8,0.03446054458618164,0.00016164779663085938
e5bc67a6_SAmerica_holo_ccsm4_5arcmin_generic.zip,7050825,43868824,43868824,8,0.20943379402160645,0.0004379749298095703
03adf2fe_Australia_current_10arcmin_geotiff.zip,1937009,2116955,2116955,8,0.016576290130615234,0.00016617774963378906
10e5b64c_Scripts.zip,29845621,137725296,137725296,8,0.7174382209777832,0.0009670257568359375
a60145a0_global_holo_mpi_esm_p_10arcmin_generic.zip,18524357,112761440,112761440,8,0.5381596088409424,0.0004837512969970703
4de2931e_elev_Pacific_current_10arcmin_geotiff.zip,1812734,1953383,1953383,8,0.01411747932434082,9.298324584960938e-05
1a0e5ae4_NAmerica_holo_miroc_esm_5arcmin_geotiff.zip,20769361,23517962,23517962,8,0.159834623336792,0.0001857280731201172
dd35d7dc_NewWorld_holo_ccsm4_5arcmin_geotiff.zip,30222113,35493962,35493962,8,0.2384963035583496,0.0001983642578125
270606bd_SAmerica_lgm_mpi_esm_p_2.5arcmin_geotiff.zip,40975095,46360565,46360565,8,0.3134489059448242,0.00019598007202148438
5bbf86bb_Australia_holo_ccsm4_10arcmin_generic.zip,1446971,12663700,12663700,8,0.05889582633972168,0.0004222393035888672
912a2104_Eurasia_current_5arcmin_generic.zip,27838534,142400848,142400848,8,0.7175428867340088,0.00046181678771972656
e10d9398_elev_SAmerica_holo_5arcmin_geotiff.zip,1358842,1477579,1477579,8,0.010300636291503906,9.179115295410156e-05
36b89eed_NAmerica_lgm_mpi_esm_p_2.5arcmin_geotiff.zip,73028589,81968288,81968288,8,0.5532195568084717,0.0001957416534423828
221c8c48_SAmerica_lgm_ccsm4_5arcmin_geotiff.zip,10720497,11726753,11726753,8,0.08208632469177246,0.00017189979553222656
9ea49e95_Europe_current_10arcmin_geotiff.zip,1991557,2104996,2104996,8,0.016246795654296875,0.00016069412231445312
96a9848b_NAmerica_lgm_miroc_esm_10arcmin_generic.zip,3988582,29767616,29767616,8,0.13570952415466309,0.00042438507080078125
afc74330_Pacific_lgm_miroc_esm_10arcmin_geotiff.zip,13541385,14615836,14615836,8,0.10456037521362305,0.00018858909606933594
6c5db7bf_Australia_lgm_mpi_esm_p_2.5arcmin_geotiff.zip,35429553,40054054,40054054,8,0.27060508728027344,0.00020122528076171875
08c259d4_voltage_param_model.zip,66173,547391,547391,8,0.0034666061401367188,0.00012826919555664062
d0f88cb4_SAmerica_holo_ccsm4_10arcmin_geotiff.zip,2455185,2577517,2577517,8,0.019826173782348633,0.00015974044799804688
0dd9b398_Developing_Writers_Writing_Samples.zip,21159934,22201380,22201380,8,0.11313748359680176,0.0005497932434082031
96fcf036_SAmerica_current_30arcsec_generic_set4.zip,170853659,1206079280,1206079280,8,5.378924608230591,0.00021696090698242188
78863928_offshore_mask.zip,1520642,18227016,18227016,8,0.06252408027648926,0.00013256072998046875
c1a30e07_NewWorld_lgm_mpi_esm_p_2.5arcmin_geotiff.zip,114047232,130716856,130716856,8,0.8860135078430176,0.00020432472229003906
8c41531d_NewWorld_holo_ccsm4_5arcmin_generic.zip,22924655,200692504,200692504,8,0.8457815647125244,0.0004572868347167969
d3fdd317_elev_SAmerica_lgm_5arcmin_generic.zip,1177469,6754364,6754364,8,0.033748626708984375,0.00012350082397460938
d82bf328_NewWorld_current_5arcmin_geotiff.zip,30168930,35437152,35437152,8,0.2381429672241211,0.0001938343048095703
25aaf76b_elev_Australia_lgm_2.5arcmin_geotiff.zip,5136445,5715670,5715670,8,0.03847026824951172,8.654594421386719e-05
feb6c4f9_Eurasia_lgm_miroc_esm_10arcmin_generic.zip,8517189,36663816,36663816,8,0.20395112037658691,0.00043129920959472656
35464f24_Eurasia_lgm_mpi_esm_p_2.5arcmin_geotiff.zip,162405840,171312528,171312528,8,1.1745836734771729,0.0002224445343017578
04c4da43_elev_global_current_5arcmin_geotiff.zip,12805247,13640260,13640260,8,0.09220361709594727,0.00010228157043457031
9df83984_Africa_lgm_ccsm4_2.5arcmin_generic.zip,49624886,207196160,207196160,8,1.152723789215088,0.0004363059997558594
331a56b4_SAmerica_current_5arcmin_geotiff.zip,9345450,10233618,10233618,8,0.07304644584655762,0.00018072128295898438
2d4d16da_SAmerica_holo_miroc_esm_10arcmin_generic.zip,1930091,10988122,10988122,8,0.058913469314575195,0.00041794776916503906
3365a9de_Europe_current_30arcsec_geotiff_set1.zip,152767132,164076678,164076678,8,1.0862550735473633,0.0001881122589111328
5c6e45a7_elev_Australia_current_30arcsec_generic.zip,52896927,699205980,699205980,8,2.4824137687683105,0.0001480579376220703
fa8e1267_audio.zip,50769149,63816792,63816792,8,0.54376220703125,0.0001888275146484375
cebc6d29_Europe_lgm_miroc_esm_2.5arcmin_generic.zip,23841128,126849688,126849688,8,0.6512541770935059,0.00045943260192871094
f8c6828f_Pacific_lgm_miroc_esm_5arcmin_generic.zip,36396357,235535932,235535932,8,1.1020288467407227,0.0004596710205078125
69fbb08c_global_holo_mpi_esm_p_2.5arcmin_generic.zip,257776603,1804041520,1804041520,8,8.034017562866211,0.0004608631134033203
617aa386_elev_Pacific_current_10arcmin_generic.zip,1326139,8026784,8026784,8,0.04034423828125,0.00014019012451171875
432f284a_elev_NAmerica_holo_10arcmin_geotiff.zip,860701,926453,926453,8,0.006502866744995117,8.416175842285156e-05
420644c7_SAmerica_current_30arcsec_geotiff_set3.zip,133625478,148236896,148236896,8,0.9757153987884521,0.0001735687255859375
8d8b3b38_Pacific_holo_ccsm4_10arcmin_geotiff.zip,12055766,13096204,13096204,8,0.09558534622192383,0.00019788742065429688
041a477c_elev_Eurasia_lgm_10arcmin_geotiff.zip,1765839,1881459,1881459,8,0.013323307037353516,8.511543273925781e-05
218fb16a_Eurasia_holo_miroc_esm_10arcmin_generic.zip,7551249,35640464,35640464,8,0.1922144889831543,0.0004401206970214844
9d877e9e_Australia_current_30arcsec_generic_set4.zip,109611311,1398411952,1398411952,8,5.083478689193726,0.00022554397583007812
d6fb6194_elev_global_lgm_5arcmin_generic.zip,12552042,62209188,62209188,8,0.3145461082458496,0.00016260147094726562
c99111c0_Australia_holo_ccsm4_2.5arcmin_geotiff.zip,24695407,29443934,29443934,8,0.19757580757141113,0.00019121170043945312
b74896dc_global_lgm_ccsm4_5arcmin_geotiff.zip,99153356,105767706,105767706,8,0.7297217845916748,0.0002002716064453125
b7a5939f_Eurasia_current_10arcmin_generic.zip,7494900,35640464,35640464,8,0.1908862590789795,0.0004341602325439453
154eca64_Pacific_holo_mpi_esm_p_5arcmin_generic.zip,32125782,232612732,232612732,8,1.036024808883667,0.0004706382751464844
718ac49e_Africa_holo_miroc_esm_10arcmin_geotiff.zip,4336755,4488133,4488133,8,0.03365039825439453,0.00017523765563964844
73cec147_NAmerica_lgm_miroc_esm_10arcmin_geotiff.zip,5337601,5845912,5845912,8,0.041461944580078125,0.00016498565673828125
20fa8600_dbfcs_fix.zip,414520,1840177,1840177,8,0.01823735237121582,0.00049591064453125
42b1b406_elev_global_lgm_2.5arcmin_geotiff.zip,59949269,62373284,62373284,8,0.42055535316467285,0.0001785755157470703
