file_name,compressed_size,decompressed_size,estimated_value,compression_type,decompression_time,estimation_time
5b1549cf_33RO20141105_bundle.zip,318642,1049596,1049596,8,0.006978273391723633,8.96453857421875e-05
bf2c8c4d_SOCATv1.5_TropicalAtlantic_2011_09_22.zip,11369736,80947720,80947720,8,0.37620019912719727,0.0001506805419921875
f364ba5f_61TG20150523_bundle.zip,566245,1757645,1757645,8,0.011064767837524414,9.679794311523438e-05
4c11736f_49RY19920508_bundle.zip,4481,17804,17804,8,0.0004553794860839844,8.368492126464844e-05
5dcddfec_PANC20140714_bundle.zip,242805,737470,737470,8,0.005463361740112305,9.5367431640625e-05
d1c63bf4_49UF20020625_bundle.zip,37690,257147,257147,8,0.0015447139739990234,8.487701416015625e-05
7b5c35bc_49UF20030625_bundle.zip,59405,402824,402824,8,0.002268552780151367,8.344650268554688e-05
951be975_kaxis_underway_v3_201516030_60sec.zip,16872067,44869618,44869618,8,0.33766603469848633,0.00015926361083984375
7ab0789d_33GG20100915_bundle.zip,264337,839912,839912,8,0.005728960037231445,0.00010085105895996094
9e414e86_06AQ20150629_bundle.zip,748687,3093272,3093272,8,0.018605709075927734,9.679794311523438e-05
74d7d499_SOCAT_tracks_gridded_monthly_v3.1.zip,10158299,1399700976,1399700976,8,4.093871831893921,0.0001652240753173828
b433e479_IOS_Arctic_Collect_format.exc.csv.zip,661451,5528851,5528851,8,0.02597808837890625,8.916854858398438e-05
bfe2261c_642B20111123_bundle.zip,723091,3982508,3982508,8,0.021595478057861328,8.606910705566406e-05
7657d028_33WA20150526_bundle.zip,99295,206838,206838,8,0.0017306804656982422,9.989738464355469e-05
0a33f32e_33KF20140925_bundle.zip,197124,644068,644068,8,0.004197835922241211,9.036064147949219e-05
81b056fc_SOCATv4_Indian.zip,4463776,42046313,42046313,8,0.17661476135253906,0.00014138221740722656
13eaf4a8_33GG20101008_bundle.zip,274462,1044379,1044379,8,0.006378889083862305,0.00010180473327636719
6cf3b837_SOCATv2_NorthAtlantic.zip,21079871,149432647,149432647,8,0.7119524478912354,0.0001552104949951172
56133752_64RJ20131029_bundle.zip,196452,581802,581802,8,0.004072666168212891,8.893013000488281e-05
b37e7fb5_PANC20140427_bundle.zip,131518,360790,360790,8,0.003077268600463867,9.489059448242188e-05
8d8647e5_33GG20150515_bundle.zip,491712,1810197,1810197,8,0.011718511581420898,9.1552734375e-05
fde17dcd_49UP20080425_bundle.zip,15845,96477,96477,8,0.0008311271667480469,9.608268737792969e-05
a731d179_49UP20110912_bundle.zip,33950,217474,217474,8,0.0014104843139648438,8.416175842285156e-05
86367a36_33GC20050720_bundle.zip,126953,204314,204314,8,0.001893758773803711,0.00010776519775390625
75c02914_MLCE20150417_bundle.zip,195407,569108,569108,8,0.004126071929931641,0.00010251998901367188
aa9eaf7c_49UF20010120_bundle.zip,45798,297545,297545,8,0.001856088638305664,8.463859558105469e-05
113083a1_49RY19940708_bundle.zip,15601,83303,83303,8,0.0008006095886230469,8.511543273925781e-05
9c8ae026_33KF20140731_bundle.zip,213589,700489,700489,8,0.004748106002807617,9.1552734375e-05
78b5d1fa_49UP20060429_bundle.zip,12067,64136,64136,8,0.0007367134094238281,8.463859558105469e-05
062cb867_33WA20150409_bundle.zip,98670,199976,199976,8,0.0016546249389648438,8.916854858398438e-05
924d8f37_SOCATv3_TropicalAtlantic.zip,15353253,97945981,97945981,8,0.48756861686706543,0.00016236305236816406
602a0e01_49UP20030125_bundle.zip,32867,204484,204484,8,0.001374959945678711,8.344650268554688e-05
bf001d36_26NA20140807_bundle.zip,78396,324529,324529,8,0.0022134780883789062,8.368492126464844e-05
96f218e8_2QC_matlab_toolbox_160725_updated.zip,47610,103815,103815,8,0.0028455257415771484,0.00017452239990234375
01df34b1_33KF20140814_bundle.zip,203519,678736,678736,8,0.004433393478393555,0.00010442733764648438
1645429a_49UF20040421_bundle.zip,25984,166683,166683,8,0.0011775493621826172,8.368492126464844e-05
a3671f15_33WA20120917_bundle.zip,230388,799967,799967,8,0.005141019821166992,8.916854858398438e-05
5bd273ef_AG5W20140718_bundle.zip,357628,1264312,1264312,8,0.008624076843261719,9.131431579589844e-05
661eb519_33KF20141213_bundle.zip,108297,248278,248278,8,0.001966714859008789,8.916854858398438e-05
51f535ed_61TG20140602_bundle.zip,310465,648067,648067,8,0.004508256912231445,9.584426879882812e-05
f40ea881_49UF20070424_bundle.zip,25459,162126,162126,8,0.0011739730834960938,8.392333984375e-05
a2dbd405_33GC20070828_bundle.zip,125663,199571,199571,8,0.0018477439880371094,9.441375732421875e-05
5c7b9742_PANC20141011_bundle.zip,133993,364889,364889,8,0.0030155181884765625,9.5367431640625e-05
397517c0_examples.zip,192008,1415984,1420080,8,0.0070819854736328125,0.0001087188720703125
cabce3cf_PAT520141025_bundle.zip,143624,381426,381426,8,0.003187417984008789,9.512901306152344e-05
2580a307_33KF20140717_bundle.zip,211943,702104,702104,8,0.004658222198486328,9.036064147949219e-05
06e1b8fe_SOCATv2_NorthPacific.zip,9733785,59868057,59868057,8,0.30310606956481934,0.0001575946807861328
8c4b68b4_49UF20021031_bundle.zip,34170,230232,230232,8,0.0014629364013671875,8.392333984375e-05
f4501c23_49UF20110108_bundle.zip,25975,178757,178757,8,0.0011649131774902344,8.392333984375e-05
5cdf0226_33HH20151112_bundle.zip,185440,557028,557028,8,0.003987312316894531,0.00010037422180175781
fdc725fa_33RO20140825_bundle.zip,582561,2228241,2228241,8,0.014039754867553711,8.96453857421875e-05
3cd744a8_49UP20050114_bundle.zip,55792,355370,355370,8,0.0020515918731689453,8.440017700195312e-05
785807c9_49UP20090609_bundle.zip,18611,110241,110241,8,0.0009417533874511719,8.296966552734375e-05
61ce33cd_74EQ20140320_bundle.zip,127776,352858,352858,8,0.0030426979064941406,8.96453857421875e-05
676faa02_SOCAT_qrtrdeg_gridded_coast_monthly_v4.zip,82636611,172557060,172557060,8,0.9197404384613037,0.00016069412231445312
7570bd15_06AQ20140805_bundle.zip,1904985,11560057,11560057,8,0.05836892127990723,0.00010418891906738281
b56ac27d_33WA20140428_bundle.zip,582666,2344891,2344891,8,0.014239072799682617,9.131431579589844e-05
92f8892f_49UF20091030_bundle.zip,24481,174890,174890,8,0.0011339187622070312,8.392333984375e-05
5b76ad3d_AGB620130201_bundle.zip,319076,1090062,1090062,8,0.0075435638427734375,8.988380432128906e-05
044476ba_33HH20120907_bundle.zip,993158,3315702,3315702,8,0.02200770378112793,9.036064147949219e-05
5c705aa3_PAT520140520_bundle.zip,131915,340452,340452,8,0.0029337406158447266,9.393692016601562e-05
84cede46_PANC20140925_bundle.zip,128299,327277,327277,8,0.002805948257446289,0.00011110305786132812
d3a4cbce_74JC20130715_bundle.zip,299842,474530,474530,8,0.004032135009765625,9.870529174804688e-05
8bf6cab2_33WA20120529_bundle.zip,106808,224384,224384,8,0.0018734931945800781,8.940696716308594e-05
a96ce2ff_33RO20150525_bundle.zip,601517,2167893,2167893,8,0.014067411422729492,9.989738464355469e-05
90cbf7ab_49UF20020426_bundle.zip,38282,261527,261527,8,0.0015747547149658203,8.392333984375e-05
c4b19c04_26NA20140124_bundle.zip,69468,286394,286394,8,0.002065896987915039,8.463859558105469e-05
f878fb39_IN2015_V01_096U20150321_nc_ctd.zip,166977,565808,565808,8,0.003722667694091797,0.00011086463928222656
c4af625c_33GC20050119_bundle.zip,154504,377926,377926,8,0.0026710033416748047,9.584426879882812e-05
6960c8f9_SOCATv2_TropicalAtlantic.zip,10706748,73537534,73537534,8,0.3576021194458008,0.00017786026000976562
7d6be492_49UF20130626_bundle.zip,73568,526193,526193,8,0.0027799606323242188,9.465217590332031e-05
16c6f67e_49UF20120429_bundle.zip,50361,313277,313277,8,0.001863718032836914,8.273124694824219e-05
18050d49_PANC20140528_bundle.zip,126185,342235,342235,8,0.0029518604278564453,9.393692016601562e-05
9b967352_33GG20130828_bundle.zip,404867,1564354,1564354,8,0.009830951690673828,9.036064147949219e-05
1fe038cf_26NA20140920_bundle.zip,67763,281723,281723,8,0.002005338668823242,8.463859558105469e-05
05d14ed0_49UP20080614_bundle.zip,15934,94507,94507,8,0.0008335113525390625,8.392333984375e-05
ff29e9ed_49UF20020117_bundle.zip,43255,285074,285074,8,0.001705169677734375,8.273124694824219e-05
21fdf553_49UF20120621_bundle.zip,79639,518603,518603,8,0.002842426300048828,8.368492126464844e-05
7a68133f_33GG20101105_bundle.zip,379662,1514199,1514199,8,0.009284496307373047,9.012222290039062e-05
b5f87f68_PANC20140910_bundle.zip,138231,369616,369616,8,0.003113269805908203,9.5367431640625e-05
e100ed39_61TG20141125_bundle.zip,1060255,3938085,3938085,8,0.02472519874572754,9.894371032714844e-05
0ff0819c_Sonne 113-1 pCO2.zip,258801,1540790,1540790,8,0.008362531661987305,0.00010251998901367188
f98a1320_PANC20150623_bundle.zip,158965,433022,433022,8,0.0035643577575683594,9.489059448242188e-05
0d47fe28_35MJ20140912_bundle.zip,190965,644544,644544,8,0.00436711311340332,8.487701416015625e-05
a5804cd3_49UP20040609_bundle.zip,36012,200627,200627,8,0.0013685226440429688,8.344650268554688e-05
e8596d65_64RJ20131017_bundle.zip,178819,498668,498668,8,0.0035512447357177734,8.96453857421875e-05
a795798a_33HQ20150809_nc_ctd.zip,2989358,15303448,15303448,8,0.08494377136230469,0.0006673336029052734
982c21ec_49P120070606_bundle.zip,1340335,2485221,2485221,8,0.014739036560058594,0.00016736984252929688
1565b0ca_PAT520150926_bundle.zip,136020,363239,363239,8,0.0030248165130615234,9.441375732421875e-05
2e3c0634_49UP19990123_bundle.zip,11316,47910,47910,8,0.0006234645843505859,8.368492126464844e-05
264d118f_PAT520150718_bundle.zip,150174,399565,399565,8,0.0033173561096191406,9.298324584960938e-05
e33a74bf_AG5W20140201_bundle.zip,404725,1423687,1423687,8,0.009552240371704102,9.059906005859375e-05
72dc0466_49RY19950119_bundle.zip,12935,62325,62325,8,0.0007488727569580078,8.344650268554688e-05
8d2f7277_18VC19780211_bundle.zip,3133901,3295852,3295852,8,0.014564275741577148,9.036064147949219e-05
db3ff15d_26NA20140604_bundle.zip,18015,72070,72070,8,0.000766754150390625,8.320808410644531e-05
eb69258a_26NA20140513_bundle.zip,51706,215999,215999,8,0.0016298294067382812,8.392333984375e-05
72058ce8_26NA2008_All.zip,1707462,5757428,5757428,8,0.05097007751464844,0.0007381439208984375
b9320a38_49RY19901012_bundle.zip,4133,15819,15819,8,0.00046539306640625,0.00010061264038085938
8c96c1f8_33KF20140809_bundle.zip,135537,348970,348970,8,0.0026488304138183594,8.869171142578125e-05
e534be4b_65DK20141115_bundle.zip,377264,730961,730961,8,0.0043866634368896484,8.702278137207031e-05
d35902ac_49WA20150729_bundle.zip,257826,863121,863121,8,0.005535125732421875,8.559226989746094e-05
7424fe82_33WA20111211_bundle.zip,175554,507643,507643,8,0.0036444664001464844,8.7738037109375e-05
22f3b28f_PASR20140117_bundle.zip,4963162,5717207,5717207,8,0.030023813247680664,8.7738037109375e-05
d9fcc939_33GG20110617_bundle.zip,357215,1363291,1363291,8,0.00849294662475586,8.988380432128906e-05
8541ea1b_91AH20150902_bundle.zip,990320,3448993,3448993,8,0.022295236587524414,9.465217590332031e-05
6eb10434_49UF20100414_bundle.zip,12556,80186,80186,8,0.0007810592651367188,9.703636169433594e-05
58a7a21b_AGB620130524_bundle.zip,339286,1171857,1171857,8,0.008025884628295898,8.988380432128906e-05
8bfb82a5_33KF20150129_bundle.zip,201546,664247,664247,8,0.004443168640136719,8.988380432128906e-05
e5e09a01_33GG20110913_bundle.zip,186504,639174,639174,8,0.004042625427246094,8.869171142578125e-05
7fcd7773_SOCATv4_TropicalPacific.zip,50039582,332730455,332730455,8,1.6360609531402588,0.00016045570373535156
2615c5e5_PAT520140424_bundle.zip,164601,434124,434124,8,0.0036401748657226562,9.322166442871094e-05
a4f61270_33KF20140829_bundle.zip,197491,609216,609216,8,0.004247903823852539,9.012222290039062e-05
5816ffb6_33HH20150427_bundle.zip,261066,1004701,1004701,8,0.006161928176879883,0.0001010894775390625
21c8fc3a_49RY19910607_bundle.zip,11939,65359,65359,8,0.0006968975067138672,8.559226989746094e-05
7dcb32ab_33GC20080923_bundle.zip,151314,352709,352709,8,0.0025615692138671875,0.00010752677917480469
92836ce5_49RY19930120_bundle.zip,11222,55821,55821,8,0.0006496906280517578,0.00010156631469726562
0a3a99dd_49RY19920613_bundle.zip,9660,45540,45540,8,0.0006024837493896484,9.465217590332031e-05
73f5ca54_33GG20130810_bundle.zip,295285,1072907,1072907,8,0.006817340850830078,0.00011205673217773438
357266aa_09AR20141205_bundle.zip,1828993,7684696,7684696,8,0.0479276180267334,8.916854858398438e-05
3e3d86d7_33GC20070928_bundle.zip,147046,328616,328616,8,0.002454042434692383,9.655952453613281e-05
91d8f015_61TG20140616_bundle.zip,456222,1437804,1437804,8,0.008841753005981445,9.870529174804688e-05
626c9b6f_18QA19770621_bundle.zip,4385921,4590408,4590408,8,0.0249330997467041,9.655952453613281e-05
320d3815_33KF20140419_bundle.zip,134835,343189,343189,8,0.002599000930786133,9.083747863769531e-05
9d993218_33WA20150928_bundle.zip,159728,479517,479517,8,0.0033097267150878906,0.000102996826171875
767a9ea4_PANC20150605_bundle.zip,170086,493499,493499,8,0.003876209259033203,9.489059448242188e-05
fd152cd0_33WA20120717_bundle.zip,429760,1666860,1666860,8,0.010308504104614258,9.083747863769531e-05
5f871a37_49UF20050118_bundle.zip,43065,294982,294982,8,0.0017292499542236328,8.416175842285156e-05
5c473cb5_PANC20150520_bundle.zip,166247,473442,473442,8,0.003751516342163086,9.512901306152344e-05
d757f430_49RY19921012_bundle.zip,3710,13507,13507,8,0.00046539306640625,8.249282836914062e-05
5676e8cc_49UP20040115_bundle.zip,55062,348695,348695,8,0.0020177364349365234,8.273124694824219e-05
61360384_33WA20141108_bundle.zip,244755,902855,902855,8,0.005665779113769531,8.916854858398438e-05
13121caf_PANC20150723_bundle.zip,170117,473518,473518,8,0.0037674903869628906,9.5367431640625e-05
9ecbbd8b_26NA20140329_bundle.zip,88919,385795,385795,8,0.002595663070678711,9.822845458984375e-05
4b4065bf_65DK20150428_bundle.zip,467605,816622,816622,8,0.005131721496582031,8.678436279296875e-05
8e5d902b_49UP20081105_bundle.zip,25073,151965,151965,8,0.0010831356048583984,8.320808410644531e-05
33df04c4_49UF20070117_bundle.zip,40149,292685,292685,8,0.0017116069793701172,9.560585021972656e-05
01621c5c_49UP19970123_bundle.zip,13090,62047,62047,8,0.0006861686706542969,9.560585021972656e-05
903c46e9_642B20110820_bundle.zip,893842,4975680,4975680,8,0.02663111686706543,9.72747802734375e-05
70dd682b_PAT520131109_bundle.zip,139565,363912,363912,8,0.003063201904296875,0.00012087821960449219
9b7d759b_SOCAT_qrtrdeg_gridded_coast_monthly_v2.nc.zip,69389851,177638350,177638350,8,0.8463480472564697,0.0001366138458251953
3bae3446_06AQ20150519_bundle.zip,1177207,5854283,5854283,8,0.032531023025512695,9.751319885253906e-05
79af42b8_49P120070511_bundle.zip,1334811,2505037,2505037,8,0.014739751815795898,0.00010037422180175781
9b7fc6bb_PANC20150707_bundle.zip,156165,424613,424613,8,0.003518819808959961,9.465217590332031e-05
57e98513_33KF20150104_bundle.zip,140014,393467,393467,8,0.0028333663940429688,8.96453857421875e-05
6cd02e68_33GG20130716_bundle.zip,246359,828434,828434,8,0.005515336990356445,9.274482727050781e-05
b19e7005_26NA20140318_bundle.zip,103389,442840,442840,8,0.0029196739196777344,9.5367431640625e-05
45f8d94d_33HH20140805_bundle.zip,273375,848154,848154,8,0.005906343460083008,9.107589721679688e-05
a8842d0a_PAT520140225_bundle.zip,133061,341201,341201,8,0.002925872802734375,9.298324584960938e-05
fc329782_49UF20100615_bundle.zip,57008,401901,401901,8,0.0022284984588623047,8.535385131835938e-05
816c3429_642B20110413_bundle.zip,854509,4733930,4733930,8,0.025687456130981445,8.559226989746094e-05
b2930474_33KF20140329_bundle.zip,123303,305599,305599,8,0.0023436546325683594,9.059906005859375e-05
46de416e_PANC20150924_bundle.zip,290625,868978,868978,8,0.006474971771240234,9.679794311523438e-05
ac17e2e5_49UP20000921_bundle.zip,48611,313208,313208,8,0.0018372535705566406,9.417533874511719e-05
db78d896_33WA20150112_bundle.zip,104324,227638,227638,8,0.0018677711486816406,9.202957153320312e-05
d47c6e3d_33KF20141101_bundle.zip,161237,483089,483089,8,0.003290891647338867,9.107589721679688e-05
d9163c1f_61TG20151012_bundle.zip,636356,2131005,2131005,8,0.014947652816772461,0.00010085105895996094
5ac6a203_642B20140614_bundle.zip,410699,3667196,3667196,8,0.01586127281188965,9.059906005859375e-05
56d7fccb_35MJ20150226_bundle.zip,171698,661304,661304,8,0.004101991653442383,8.606910705566406e-05
3ce26ac2_91AA20090923_bundle.zip,319451,602075,602075,8,0.00452113151550293,9.465217590332031e-05
8d535506_49UP19960720_bundle.zip,12369,57863,57863,8,0.0006668567657470703,9.846687316894531e-05
3f76d959_49UP20020625_bundle.zip,24687,132720,132720,8,0.0010600090026855469,8.511543273925781e-05
19ab44c8_MLCE20150602_bundle.zip,111157,183074,183074,8,0.0018286705017089844,9.989738464355469e-05
918b2c13_49UF20030422_bundle.zip,29974,188872,188872,8,0.0012662410736083984,8.416175842285156e-05
d26168a4_642B20131228_bundle.zip,426608,3518217,3518217,8,0.015688180923461914,9.012222290039062e-05
8792b1e9_26NA2009_All.zip,1369780,4757125,4757125,8,0.040779829025268555,0.0005996227264404297
c61fa211_PAT520140827_bundle.zip,166097,445774,445774,8,0.0036973953247070312,0.00010609626770019531
f55e5255_49UF20100524_bundle.zip,24409,159977,159977,8,0.0010981559753417969,8.440017700195312e-05
acd8e61a_74X120120103_bundle.zip,101172,169125,169125,8,0.0015773773193359375,9.012222290039062e-05
3fd2c5ad_91AA20090202_bundle.zip,481476,1221813,1221813,8,0.008481502532958984,9.489059448242188e-05
8cf69d2b_33KF20140424_bundle.zip,194470,625490,625490,8,0.004231691360473633,9.012222290039062e-05
9fce3cd5_PAT520131203_bundle.zip,168856,450147,450147,8,0.003671407699584961,9.584426879882812e-05
41dbaa6f_33GG20140720_bundle.zip,257593,837176,837176,8,0.005666017532348633,9.083747863769531e-05
aee6020a_09AR20140309_bundle.zip,1536593,6725159,6725159,8,0.03971743583679199,9.560585021972656e-05
8a0e76be_33WA20140722_bundle.zip,102611,214003,214003,8,0.0017349720001220703,9.083747863769531e-05
f30fc438_PASR20140219_bundle.zip,4915081,5426256,5426256,8,0.028673410415649414,8.940696716308594e-05
f4e93ab5_33KF20140628_bundle.zip,134429,350412,350412,8,0.002618074417114258,8.893013000488281e-05
223d9dff_PAT520150110_bundle.zip,180270,494728,494728,8,0.003960132598876953,9.34600830078125e-05
373c6877_33WA20140426_bundle.zip,81216,114381,114381,8,0.0012209415435791016,8.940696716308594e-05
a4a7dfa7_316420080611-1_bundle.zip,148066,333812,333812,8,0.0021903514862060547,8.916854858398438e-05
594f2f1b_33WA20140423_bundle.zip,100641,201452,201452,8,0.0017077922821044922,9.131431579589844e-05
b4c84061_33HH20141028_bundle.zip,332298,1025000,1025000,8,0.0070459842681884766,9.036064147949219e-05
373f2e4c_49UP19961010_bundle.zip,19873,93914,93914,8,0.0009009838104248047,8.416175842285156e-05
a69e9df9_33RO20131020_bundle.zip,239613,765353,765353,8,0.005206108093261719,9.036064147949219e-05
cafab861_91AH20130904_bundle.zip,731551,2448542,2448542,8,0.016193866729736328,9.632110595703125e-05
3a083cfe_74JC20130109_bundle.zip,199273,226617,226617,8,0.0021893978118896484,9.870529174804688e-05
ff0b912f_642B20120704_bundle.zip,789181,3971335,3971335,8,0.022470474243164062,8.630752563476562e-05
5e0dd22f_65DK20150228_bundle.zip,1139013,4862126,4862126,8,0.025107860565185547,8.893013000488281e-05
99277f99_33GG20150609_bundle.zip,127088,293116,293116,8,0.002338409423828125,9.107589721679688e-05
7ad70b5f_33GC20080922_bundle.zip,151350,350180,350180,8,0.0025675296783447266,0.00010967254638671875
3f1edd4b_spco2_1998-2011_ETH_SOM-FFN_CDIAC_G05.nc.zip,180269278,435731360,435731360,8,2.4108059406280518,0.0001571178436279297
dc85bbd1_SOCAT_tracks_gridded_monthly_v2.nc.zip,8547786,1306387965,1306387965,8,3.869094133377075,0.0001380443572998047
d819c1f8_06AQ20141026_bundle.zip,1070567,6833538,6833538,8,0.035482168197631836,0.00010251998901367188
2a6bfc64_33GC20070926_bundle.zip,148464,341574,341574,8,0.002563953399658203,9.512901306152344e-05
d2f96290_33KF20130725_bundle.zip,206887,673775,673775,8,0.0045926570892333984,0.00010013580322265625
478053f4_PAT520150730_bundle.zip,127422,324865,324865,8,0.0028421878814697266,9.34600830078125e-05
2ed348cd_18QA19761023_bundle.zip,4386690,4591242,4591242,8,0.025237560272216797,9.560585021972656e-05
3321c939_33RO20141006_bundle.zip,444371,1547482,1547482,8,0.010342597961425781,8.869171142578125e-05
abcc42b0_CO2calc18June2013.zip,71682670,73083442,73083442,8,0.28954577445983887,0.0002429485321044922
931b2352_61TG20130202_bundle.zip,1512863,5962853,5962853,8,0.03911638259887695,9.703636169433594e-05
595721ee_49UF20060614_bundle.zip,61377,413151,413151,8,0.0024046897888183594,8.273124694824219e-05
fccca33a_33WA20130813_bundle.zip,337407,1448392,1448392,8,0.008862733840942383,9.083747863769531e-05
e24da0ea_33WA20111206_bundle.zip,104114,215083,215083,8,0.0018372535705566406,9.131431579589844e-05
7facc840_49UP20070607_bundle.zip,50920,310290,310290,8,0.001947164535522461,8.273124694824219e-05
646cb293_33RO20150806_bundle.zip,374410,1166517,1166517,8,0.008448362350463867,0.00011372566223144531
eb709e2c_642B20150205_bundle.zip,308816,2393135,2393135,8,0.011649131774902344,8.988380432128906e-05
7ab44bc9_33KF20140405_bundle.zip,83454,126599,126599,8,0.001302957534790039,0.0001010894775390625
18fe34c3_642B20110216_bundle.zip,650687,3495532,3495532,8,0.02007460594177246,8.58306884765625e-05
5b4781f6_61TG20131101_bundle.zip,669788,2456262,2456262,8,0.015459299087524414,9.584426879882812e-05
33974921_33KF20140605_bundle.zip,205935,690773,690773,8,0.004759311676025391,9.107589721679688e-05
dd29ff0e_PGOCS12.zip,7139325,7272165,7272165,8,0.04250073432922363,0.0001442432403564453
05e1ca9b_49UP19990423_bundle.zip,13841,55329,55329,8,0.0006799697875976562,8.320808410644531e-05
e2a477da_33GG20130520_bundle.zip,266828,798479,798479,8,0.0058782100677490234,0.00011467933654785156
6d86f425_PANC20140625_bundle.zip,139904,358469,358469,8,0.003170490264892578,9.465217590332031e-05
c246f89f_33GG20150822_bundle.zip,359200,1270280,1270280,8,0.008618354797363281,9.083747863769531e-05
0f6918bc_49UP20020126_bundle.zip,33764,201613,201613,8,0.0013878345489501953,8.177757263183594e-05
9eb11de6_33KF20140522_bundle.zip,187488,598948,598948,8,0.004160881042480469,8.797645568847656e-05
c9169c5e_49UP20110604_bundle.zip,36800,232092,232092,8,0.0015227794647216797,8.177757263183594e-05
f936b106_33WA20140528_bundle.zip,377573,1529177,1529177,8,0.009580373764038086,8.7738037109375e-05
e9aac7b1_26NA20140226_bundle.zip,72694,306254,306254,8,0.0022406578063964844,8.416175842285156e-05
65f7ff72_33GG20120429_bundle.zip,291428,923757,923757,8,0.006488323211669922,8.893013000488281e-05
2c7a46d0_49UP20041022_bundle.zip,32270,194742,194742,8,0.0013425350189208984,8.296966552734375e-05
23393e5e_49UF20040616_bundle.zip,60302,410912,410912,8,0.002329587936401367,8.320808410644531e-05
0c22ad78_09FS20110311_bundle.zip,640657,934233,934233,8,0.005553245544433594,0.00010442733764648438
3996aa72_takafiles.zip,2120932,10031278,10031278,8,0.058263540267944336,0.00015163421630859375
f4961348_49UP20060609_bundle.zip,46724,272373,272373,8,0.0017294883728027344,8.416175842285156e-05
f8a6ca1d_33GG20110712_bundle.zip,400218,1511717,1511717,8,0.009428739547729492,8.797645568847656e-05
98202555_49RY19910119_bundle.zip,9662,49393,49393,8,0.0005955696105957031,8.082389831542969e-05
690f1f07_SOCATv1.5_Global.zip,173498227,1321442805,1321442805,8,6.004332780838013,0.0002009868621826172
dcaca81c_74X120120607_bundle.zip,500898,1576928,1576928,8,0.011190176010131836,9.1552734375e-05
ca7af09a_74JC20121115_bundle.zip,217326,270093,270093,8,0.002477884292602539,9.989738464355469e-05
4c04c248_archiveWithSocatRelease_withOME.zip,94219268,94178506,94178506,0,0.23661160469055176,0.0013356208801269531
64094835_33KF20140508_bundle.zip,207934,690023,690023,8,0.00464320182800293,0.00011730194091796875
4d4b209b_33HH20140618_bundle.zip,283671,884504,884504,8,0.006162166595458984,9.202957153320312e-05
a46fc380_33HH20150901_bundle.zip,401919,1684387,1684387,8,0.010236501693725586,9.965896606445312e-05
36f9542c_18VC19770910_bundle.zip,3141048,3333180,3333180,8,0.015178680419921875,8.988380432128906e-05
f458d1d1_PAT520151007_bundle.zip,130422,331629,331629,8,0.0028772354125976562,9.298324584960938e-05
e56009cd_33KF20140911_bundle.zip,198329,616819,616819,8,0.0042269229888916016,9.942054748535156e-05
2cbe6454_18QA19760805_bundle.zip,4385930,4589804,4589804,8,0.02499699592590332,9.5367431640625e-05
4e1c4c32_33GG20150912_bundle.zip,338489,1209584,1209584,8,0.007894039154052734,8.940696716308594e-05
494b80dd_33WA20151116_bundle.zip,147273,435531,435531,8,0.002983570098876953,9.012222290039062e-05
3c02e47d_49UF20120108_bundle.zip,27118,182098,182098,8,0.0012121200561523438,8.20159912109375e-05
252b9d61_33WA20150822_bundle.zip,319990,1295835,1295835,8,0.007756710052490234,9.036064147949219e-05
b0b41281_49UP20071020_bundle.zip,17818,106620,106620,8,0.0008535385131835938,8.20159912109375e-05
e331fbb3_49UF20071023_bundle.zip,32452,216580,216580,8,0.0013453960418701172,9.202957153320312e-05
accd68a1_AGFO20140629_bundle.zip,376748,1131512,1131512,8,0.007802724838256836,0.00010609626770019531
711ff8b9_33GG20100408_bundle.zip,187183,538914,538914,8,0.003775358200073242,8.916854858398438e-05
caf731dd_PANC20140411_bundle.zip,141485,400352,400352,8,0.0031805038452148438,9.274482727050781e-05
3a0ad6dd_PAT520131119_bundle.zip,135132,344588,344588,8,0.002931356430053711,0.00010561943054199219
d34aadb1_33GC20100914_bundle.zip,140147,322631,322631,8,0.002318143844604492,9.417533874511719e-05
f6392999_26NA20140106_bundle.zip,78725,331703,331703,8,0.002265453338623047,8.416175842285156e-05
a05189c4_642B20120801_bundle.zip,755977,3784678,3784678,8,0.021265268325805664,8.416175842285156e-05
fb4a7ad8_33GG20150317_bundle.zip,360958,1393157,1393157,8,0.008584260940551758,8.821487426757812e-05
f8078e0b_642B20141210_bundle.zip,530285,4133618,4133618,8,0.018749237060546875,8.749961853027344e-05
92255321_642B20111210_bundle.zip,794711,4759833,4759833,8,0.02443718910217285,8.463859558105469e-05
7173de24_LDEO_Database_V2012.csv.zip,181650770,727336200,727336200,8,4.451315402984619,0.00015807151794433594
ae2d6de9_91AA20090508_bundle.zip,303567,577706,577706,8,0.0044438838958740234,9.274482727050781e-05
df8cb54f_49UP20100511_bundle.zip,23791,141225,141225,8,0.0010218620300292969,8.106231689453125e-05
ac62dccc_33WA20120604_bundle.zip,174778,492032,492032,8,0.00393986701965332,8.749961853027344e-05
af1d4782_AGFO20140317_bundle.zip,498359,1542259,1542259,8,0.010579824447631836,8.654594421386719e-05
135cf3ac_49UF20120602_bundle.zip,19943,116437,116437,8,0.0009102821350097656,8.153915405273438e-05
89031913_PAT520140802_bundle.zip,143030,372867,372867,8,0.0031380653381347656,9.202957153320312e-05
5bad0774_642B20141112_bundle.zip,504950,3784765,3784765,8,0.017918109893798828,8.7738037109375e-05
5381d168_33KF20141023_bundle.zip,198845,650047,650047,8,0.004281044006347656,8.797645568847656e-05
